parent_id,action,child_id
300,9,1497
300,6,2936
300,8,4026
301,4,1189
301,1,1745
301,18,2298
302,16,808
302,12,1387
302,3,1947
302,2,2483
302,13,3014
303,20,1547
303,21,3440
303,1,4540
303,10,5553
303,18,6466
303,8,7348
303,9,8019
303,4,8931
303,6,9624
303,11,10331
303,7,10977
304,2,1647
304,3,2598
304,13,3912
304,12,4614
304,16,5248
305,2,1111
305,3,1724
305,13,2339
305,12,2937
305,16,3495
306,11,636
306,18,997
306,1,1336
306,7,1673
306,21,2015
306,20,2357
306,6,2624
306,10,2942
306,4,3324
306,8,3580
306,9,3893
307,9,704
307,6,1046
307,8,1408
308,9,2248
308,20,3450
308,7,4537
308,11,5542
308,1,6506
308,8,7401
308,10,8231
308,4,8955
308,21,9648
308,18,10377
308,6,11015
309,1,3020
309,18,5215
309,4,7272
310,2,1486
310,12,2651
310,13,3744
310,16,4738
310,3,5679
311,8,1510
311,1,2666
311,11,3748
311,4,4797
311,10,5697
311,21,6607
311,20,7411
311,7,8164
311,6,8871
311,18,9506
311,9,10158
312,1,640
312,18,964
312,4,1403
313,6,1964
313,9,2868
313,8,4381
314,8,647
314,9,862
314,6,1426
315,1,747
315,4,1078
315,18,1397
316,18,4975
316,1,6892
316,4,8537
317,2,2949
317,14,5217
317,3,8079
317,16,9185
317,15,10587
317,9,11947
317,12,13150
317,8,14260
317,17,15215
317,6,16008
317,13,16746
318,3,1970
318,16,3352
318,12,4427
318,2,5383
318,13,6309
319,13,2016
319,3,3242
319,12,4341
319,2,5316
319,16,6249
320,21,652
320,9,916
320,11,1309
320,6,1576
320,1,1971
320,10,2232
320,18,2564
320,8,2876
320,4,3186
320,7,3487
320,20,3776
321,13,517
321,16,848
321,3,1175
321,2,1507
321,12,1837
322,3,3865
322,12,6000
322,2,7672
322,16,9250
322,13,10653
323,1,546
323,4,873
323,18,1210
324,12,1126
324,13,2087
324,16,2815
324,2,3280
324,3,3955
325,9,675
325,6,1006
325,8,1346
326,7,523
326,20,994
326,6,1129
326,11,1468
326,18,1870
326,4,2351
326,21,2620
326,9,2935
326,1,3322
326,8,3642
326,10,3952
327,2,527
327,16,866
327,3,1133
327,13,1541
327,12,1884
328,1,976
328,18,1516
328,4,2128
329,3,1063
329,13,1868
329,16,2569
329,2,3267
329,12,3969
330,16,934
330,2,1523
330,12,2140
330,3,2943
330,13,3498
331,4,4193
331,1,6687
331,18,8509
332,16,3379
332,12,5149
332,3,7831
332,2,8845
332,13,10095
333,6,1054
333,8,1762
333,9,2471
334,18,552
334,1,882
334,4,1207
335,12,1556
335,13,2281
335,2,2946
335,16,3604
335,3,4234
336,8,776
336,9,1079
336,6,1404
337,2,1982
337,13,3193
337,3,4274
337,16,5237
337,12,6114
338,3,554
338,2,1100
338,13,1420
338,16,1634
338,12,1958
339,2,1033
339,13,1699
339,3,2465
339,12,3303
339,16,3944
340,4,1573
340,11,2853
340,10,3956
340,18,4973
340,21,5900
340,7,6771
340,6,7630
340,8,8415
340,20,9271
340,9,9802
340,1,10482
341,13,1394
341,2,2381
341,3,3356
341,16,4280
341,12,5069
342,9,2982
342,8,5268
342,6,7221
343,4,2188
343,1,3163
343,18,4089
344,18,1105
344,4,1850
344,1,2572
345,9,568
345,8,895
345,6,1232
346,12,4178
346,3,7069
346,13,8900
346,16,10437
346,2,11820
347,2,763
347,3,984
347,12,1323
347,16,1767
347,13,2098
348,3,1421
348,12,2770
348,2,3808
348,13,4526
348,16,5347
349,1,1088
349,4,1700
349,18,2317
350,12,1154
350,3,1764
350,2,2379
350,16,2963
350,13,3538
351,2,3143
351,16,5687
351,12,7491
351,3,9412
351,13,10954
352,21,1433
352,6,2462
352,9,3455
352,4,4413
352,8,5264
352,10,6094
352,18,6896
352,20,7787
352,1,8662
352,7,9296
352,11,9798
353,18,1506
353,4,2220
353,1,2924
354,8,2019
354,6,3198
354,9,4643
355,18,1243
355,4,2231
355,1,2897
356,13,1572
356,3,2735
356,16,3928
356,2,4891
356,12,5829
357,8,3655
357,15,5998
357,9,8021
357,17,9600
357,2,10847
357,3,12053
357,13,13131
357,16,14165
357,6,15054
357,12,15973
357,14,16764
358,1,3249
358,22,5816
358,3,7359
358,18,9146
358,12,10689
358,4,11809
358,13,12912
358,16,13948
358,19,14851
358,5,15741
358,2,16604
359,2,1139
359,12,1888
359,13,2593
359,16,3246
359,3,4115
360,8,907
360,9,1557
360,6,2115
361,16,3640
361,2,6676
361,13,7858
361,3,9582
361,12,10863
362,9,1142
362,8,1677
362,6,2219
363,20,4725
363,21,6925
363,11,8077
363,8,9645
363,10,10958
363,7,12199
363,18,13096
363,1,14275
363,9,15202
363,6,16159
363,4,16904
364,2,893
364,16,1484
364,13,2079
364,3,2829
364,12,3377
365,6,1324
365,9,2030
365,8,2740
366,2,960
366,12,1686
366,16,2276
366,13,2836
366,3,3386
367,16,1167
367,12,1475
367,2,2187
367,3,2613
367,13,3158
368,1,4740
368,4,6650
368,18,8673
369,8,1143
369,9,1701
369,6,2256
370,6,905
370,9,1515
370,8,2122
371,12,1795
371,16,3006
371,3,3755
371,13,4650
371,2,5295
372,4,702
372,18,1064
372,1,1406
373,7,2975
373,9,5357
373,6,7373
373,11,9258
373,18,11039
373,20,12280
373,4,13534
373,1,14601
373,10,15451
373,8,16438
373,21,17300
374,12,1274
374,2,1865
374,3,2485
374,16,3077
374,13,3631
375,16,1178
375,3,1889
375,13,2840
375,2,3481
375,12,4118
376,18,3663
376,4,5769
376,1,7296
377,8,4543
377,9,6682
377,6,8378
378,1,707
378,7,1338
378,8,1769
378,21,2335
378,10,2952
378,4,3431
378,11,3891
378,6,4353
378,18,4793
378,20,5208
378,9,5546
379,16,3012
379,12,5272
379,13,7250
379,3,8980
379,2,10438
380,1,1856
380,4,2787
380,18,3875
381,3,2093
