node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
278,277,18,4,2,9.864053341459385,4.932026670729693,"[7, 20, 9, 18]",11
279,246,8,10,2,11.043403952828278,5.521701976414139,"[7, 18, 9, 18, 9, 1, 1, 4, 12, 8]",26
280,278,6,5,1,4.932026670729693,4.932026670729693,"[7, 20, 9, 18, 6]",13
281,276,2,8,10,65.52287373166702,6.552287373166702,"[7, 20, 17, 3, 18, 9, 4, 2]",20
282,281,13,9,9,56.831536700854286,6.31461518898381,"[7, 20, 17, 3, 18, 9, 4, 2, 13]",22
283,282,4,10,8,48.419278012241136,6.052409751530142,"[7, 20, 17, 3, 18, 9, 4, 2, 13, 4]",24
284,283,12,11,7,40.89267999649988,5.841811428071411,"[7, 20, 17, 3, 18, 9, 4, 2, 13, 4, 12]",27
285,284,6,12,6,36.43239357031774,6.072065595052957,"[7, 20, 17, 3, 18, 9, 4, 2, 13, 4, 12, 6]",29
286,255,2,13,3,17.154781234926865,5.718260411642288,"[7, 20, 8, 16, 13, 8, 12, 8, 16, 2, 2, 2, 2]",30
287,286,2,14,2,10.099923463733164,5.049961731866582,"[7, 20, 8, 16, 13, 8, 12, 8, 16, 2, 2, 2, 2, 2]",32
288,221,6,7,1,4.932026670729693,4.932026670729693,"[7, 20, 8, 13, 4, 12, 6]",17
289,273,1,13,2,16.370734755806094,8.185367377903047,"[7, 20, 8, 2, 2, 2, 2, 13, 10, 13, 11, 13, 1]",28
290,264,3,27,1,3.5168059370870193,3.5168059370870193,"[7, 20, 8, 2, 2, 2, 2, 13, 10, 13, 11, 5, 22, 14, 15, 1, 4, 16, 16, 2, 13, 21, 11, 18, 8, 2, 3]",63
291,285,9,13,5,31.972107144135606,6.394421428827121,"[7, 20, 17, 3, 18, 9, 4, 2, 13, 4, 12, 6, 9]",32
292,291,4,14,4,24.44550912839435,6.111377282098587,"[7, 20, 17, 3, 18, 9, 4, 2, 13, 4, 12, 6, 9, 4]",34
293,292,2,15,3,17.390651357200646,5.796883785733549,"[7, 20, 17, 3, 18, 9, 4, 2, 13, 4, 12, 6, 9, 4, 2]",36
294,17,6,2,16,102.00563973556363,6.375352483472727,"[7, 6]",4
295,294,9,3,15,94.00730147527483,6.267153431684989,"[7, 6, 9]",7
296,295,18,4,14,88.60353455999758,6.3288238971426845,"[7, 6, 9, 18]",10
297,296,8,5,13,80.60142407245493,6.200109544034995,"[7, 6, 9, 18, 8]",12
298,297,13,6,12,73.54656630126124,6.128880525105103,"[7, 6, 9, 18, 8, 13]",14
299,298,9,7,11,66.564739378079,6.051339943461727,"[7, 6, 9, 18, 8, 13, 9]",17
300,299,18,8,10,61.63271270734929,6.1632712707349295,"[7, 6, 9, 18, 8, 13, 9, 18]",20
301,300,8,9,9,56.09471670817592,6.232746300908436,"[7, 6, 9, 18, 8, 13, 9, 18, 8]",22
302,301,12,10,8,48.332248570160885,6.041531071270111,"[7, 6, 9, 18, 8, 13, 9, 18, 8, 12]",25
303,302,8,11,7,43.87196214397875,6.267423163425535,"[7, 6, 9, 18, 8, 13, 9, 18, 8, 12, 8]",28
304,303,13,12,6,36.817104372785046,6.136184062130841,"[7, 6, 9, 18, 8, 13, 9, 18, 8, 12, 8, 13]",30
305,304,1,13,5,30.469856968412685,6.093971393682537,"[7, 6, 9, 18, 8, 13, 9, 18, 8, 12, 8, 13, 1]",32
306,305,4,14,4,24.888039747084882,6.2220099367712205,"[7, 6, 9, 18, 8, 13, 9, 18, 8, 12, 8, 13, 1, 4]",34
307,306,13,15,3,17.5973118536174,5.8657706178724665,"[7, 6, 9, 18, 8, 13, 9, 18, 8, 12, 8, 13, 1, 4, 13]",36
308,307,10,16,2,10.5424540824237,5.27122704121185,"[7, 6, 9, 18, 8, 13, 9, 18, 8, 12, 8, 13, 1, 4, 13, 10]",38
309,308,3,17,1,3.988546181634577,3.988546181634577,"[7, 6, 9, 18, 8, 13, 9, 18, 8, 12, 8, 13, 1, 4, 13, 10, 3]",41
310,87,8,5,4,23.50202863929923,5.875507159824807,"[9, 1, 1, 18, 8]",13
311,310,16,6,3,17.154781234926865,5.718260411642288,"[9, 1, 1, 18, 8, 16]",15
312,311,16,7,2,10.335793586006943,5.167896793003472,"[9, 1, 1, 18, 8, 16, 16]",17
313,293,13,16,2,10.335793586006943,5.167896793003472,"[7, 20, 17, 3, 18, 9, 4, 2, 13, 4, 12, 6, 9, 4, 2, 13]",38
314,254,4,14,2,12.269714807393868,6.134857403696934,"[7, 20, 15, 20, 3, 18, 8, 12, 9, 18, 8, 16, 3, 4]",36
315,314,3,15,1,3.5168059370870193,3.5168059370870193,"[7, 20, 15, 20, 3, 18, 8, 12, 9, 18, 8, 16, 3, 4, 3]",39
316,312,12,8,1,4.696156548455914,4.696156548455914,"[9, 1, 1, 18, 8, 16, 16, 12]",20
317,243,4,9,2,12.6652716161499,6.33263580807495,"[7, 4, 3, 1, 18, 9, 18, 9, 4]",24
318,223,6,9,3,20.783001532156057,6.927667177385352,"[7, 20, 8, 2, 2, 16, 3, 18, 6]",22
319,318,8,10,2,11.707379899299907,5.8536899496499535,"[7, 20, 8, 2, 2, 16, 3, 18, 6, 8]",24
320,319,3,11,1,4.460286426182136,4.460286426182136,"[7, 20, 8, 2, 2, 16, 3, 18, 6, 8, 3]",27
321,59,1,6,1,4.932026670729693,4.932026670729693,"[7, 9, 18, 8, 3, 1]",15
322,157,16,8,2,11.043403952828278,5.521701976414139,"[11, 1, 4, 3, 1, 1, 4, 16]",20
323,322,12,9,1,4.460286426182136,4.460286426182136,"[11, 1, 4, 3, 1, 1, 4, 16, 12]",23
324,313,9,17,1,3.988546181634577,3.988546181634577,"[7, 20, 17, 3, 18, 9, 4, 2, 13, 4, 12, 6, 9, 4, 2, 13, 9]",41
325,0,15,1,45,290.5515856185204,6.456701902633786,[15],3
326,325,11,2,29,192.86427889502437,6.6504923756904955,"[15, 11]",5
327,326,3,3,15,95.76003336956894,6.384002224637929,"[15, 11, 3]",8
328,327,1,4,14,90.59213657656547,6.470866898326105,"[15, 11, 3, 1]",10
329,328,4,5,13,85.424239783562,6.571095367966308,"[15, 11, 3, 1, 4]",13
330,329,16,6,12,77.66177164554696,6.47181430379558,"[15, 11, 3, 1, 4, 16]",15
331,330,16,7,11,70.84278399662705,6.440253090602459,"[15, 11, 3, 1, 4, 16, 16]",17
332,331,13,8,10,61.05972523201648,6.105972523201649,"[15, 11, 3, 1, 4, 16, 16, 13]",19
333,332,9,9,9,54.00486746082278,6.000540828980309,"[15, 11, 3, 1, 4, 16, 16, 13, 9]",22
334,333,1,10,8,49.30871091236686,6.163588864045858,"[15, 11, 3, 1, 4, 16, 16, 13, 9, 1]",24
335,334,18,11,7,44.61255436391095,6.373222051987279,"[15, 11, 3, 1, 4, 16, 16, 13, 9, 1, 18]",27
336,335,8,12,6,38.50117708181236,6.416862846968726,"[15, 11, 3, 1, 4, 16, 16, 13, 9, 1, 18, 8]",29
337,336,2,13,5,30.499066594269703,6.099813318853941,"[15, 11, 3, 1, 4, 16, 16, 13, 9, 1, 18, 8, 2]",31
338,337,3,14,4,23.208338700802223,5.802084675200556,"[15, 11, 3, 1, 4, 16, 16, 13, 9, 1, 18, 8, 2, 3]",34
339,338,18,15,3,18.98392239689387,6.327974132297957,"[15, 11, 3, 1, 4, 16, 16, 13, 9, 1, 18, 8, 2, 3, 18]",37
340,339,6,16,2,12.222754564197173,6.111377282098586,"[15, 11, 3, 1, 4, 16, 16, 13, 9, 1, 18, 8, 2, 3, 18, 6]",39
341,325,6,2,12,74.99434268759086,6.2495285572992385,"[15, 6]",4
342,341,6,3,11,68.41122516094471,6.21920228735861,"[15, 6, 6]",6
343,342,9,4,10,60.92844836735789,6.092844836735789,"[15, 6, 6, 9]",9
344,343,1,5,9,55.52468145208064,6.169409050231183,"[15, 6, 6, 9, 1]",11
345,344,18,6,8,50.1209145368034,6.265114317100425,"[15, 6, 6, 9, 1, 18]",14
346,345,9,7,7,43.08066836190711,6.154381194558158,"[15, 6, 6, 9, 1, 18, 9]",17
347,346,4,8,6,38.14864169117742,6.35810694852957,"[15, 6, 6, 9, 1, 18, 9, 4]",20
348,347,2,9,5,31.13760514213815,6.2275210284276294,"[15, 6, 6, 9, 1, 18, 9, 4, 2]",22
349,348,13,10,4,25.31991779853657,6.329979449634142,"[15, 6, 6, 9, 1, 18, 9, 4, 2, 13]",24
350,349,4,11,3,17.317807310993913,5.772602436997971,"[15, 6, 6, 9, 1, 18, 9, 4, 2, 13, 4]",26
351,350,2,12,2,11.678170273442884,5.839085136721442,"[15, 6, 6, 9, 1, 18, 9, 4, 2, 13, 4, 2]",28
352,340,8,17,1,6.818987648919923,6.818987648919923,"[15, 11, 3, 1, 4, 16, 16, 13, 9, 1, 18, 8, 2, 3, 18, 6, 8]",41
353,326,1,3,13,89.57764750971421,6.890588269978016,"[15, 11, 1]",7
354,351,2,13,1,5.566792991344298,5.566792991344298,"[15, 6, 6, 9, 1, 18, 9, 4, 2, 13, 4, 2, 2]",30
355,279,13,11,1,5.6396370375510285,5.6396370375510285,"[7, 18, 9, 18, 9, 1, 1, 4, 12, 8, 13]",28
356,260,6,5,1,4.932026670729693,4.932026670729693,"[1, 18, 9, 18, 6]",13
357,272,8,5,11,77.94954819188695,7.086322562898814,"[7, 20, 8, 12, 8]",14
358,357,2,6,10,70.89469042069324,7.089469042069323,"[7, 20, 8, 12, 8, 2]",16
359,358,3,7,9,58.496812952644255,6.49964588362714,"[7, 20, 8, 12, 8, 2, 3]",18
