prime,word_index,kernel_length,prefix_length,precursor_projlen,precursor_identity_defect,power,power_projlen,power_identity_defect,source_class,sources,precursor_factor_ids,kernel_factor_ids
3,533,25,23,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,5 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10,5 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10 13 6
3,536,25,2,6,9,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,5 22,5 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 6
3,541,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 16 2
3,542,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 21 11 12
3,543,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 12
3,544,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 20
3,544,25,24,4,7,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21,7 4 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 20
3,545,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 12
3,546,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 20
3,546,25,24,4,7,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21,7 4 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 20
3,547,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 12
3,548,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 12
3,549,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 16 2
3,550,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 2
3,551,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 13 10 2
3,552,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 13 4 13 11 22 13 21 10 2
3,553,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 20 13 7 20 16 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 2
3,554,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 2
3,555,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 12
3,556,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 10 13 8
3,556,25,22,7,21,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7,7 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 10 13 8
3,557,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 20 13 10 16 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 2
3,558,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 12
3,559,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 2
3,560,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 6
3,560,25,3,7,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4 16,7 4 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 6
3,560,25,23,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11,7 4 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 6
3,561,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 2
3,561,25,3,7,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4 16,7 4 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 2
3,562,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 6
3,562,25,3,7,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4 16,7 4 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 6
3,562,25,23,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20,7 4 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 6
3,563,25,2,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4,7 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 2
3,563,25,3,7,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 4 16,7 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 2
3,567,25,23,6,7,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 20 13,7 7 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 20 13 9 1
3,572,25,23,6,7,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 7 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 11 13,7 7 8 13 20 13 10 13 8 13 7 20 17 13 7 10 13 4 13 11 13 11 13 18 6
3,584,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 16 2
3,585,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 2 13 20 17 13 10 13 4 13 10 13 20 13 20 16 12 8 13 7 11 13 10 2
3,586,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 3
3,587,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 3
3,588,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 11
3,588,25,24,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21,7 8 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 11
3,589,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 10 13 4
3,589,25,22,7,19,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13,7 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 10 13 4
3,590,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 21 20 3
3,591,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13 11
3,591,25,24,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13,7 8 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 13 11
3,592,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 3
3,593,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 11
3,593,25,24,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21,7 8 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 11
3,594,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 3
3,595,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 2
3,596,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 10 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 2
3,597,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 11 13 7 11 16 3 4 13 20 13 10 13 10 13 4 13 11 22 13 10 2 2
3,598,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 7 10 16 2
3,599,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 10 13 4
3,599,25,22,7,19,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7,7 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 10 13 4
3,600,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 11 13 10 16 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2 2
3,601,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 3
3,602,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 3
3,603,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 3
3,604,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 16 2
3,605,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 2
3,606,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 13 10 2
3,607,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 13 8 13 20 17 13 21 10 2
3,608,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 13 8 13 21 11 22 13 10 2
3,609,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 2
3,610,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 1
3,610,25,3,7,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 16,7 8 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 1
3,610,25,23,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11,7 8 16 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 1
3,611,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 2
3,611,25,3,7,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 16,7 8 16 13 7 11 13 10 13 4 13 21 11 13 7 10 16 13 4 13 20 13 10 2 2
3,612,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 1
3,612,25,3,7,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 16,7 8 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 1
3,612,25,23,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20,7 8 16 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 1
3,613,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 16 13 11 19 7 4 13 4 13 10 13 11 13 10 13 6 8 13 21 20 13 10 2
3,613,25,3,7,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 16,7 8 16 13 11 19 7 4 13 4 13 10 13 11 13 10 13 6 8 13 21 20 13 10 2
3,613,25,20,11,24,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 16 13 11 19 7 4 13 4 13 10 13 11 13 10 13 6 8 13,7 8 16 13 11 19 7 4 13 4 13 10 13 11 13 10 13 6 8 13 21 20 13 10 2
3,614,25,2,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8,7 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 2
3,614,25,3,7,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 8 16,7 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 2
3,623,25,17,14,51,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10,7 10 13 4 13 11 19 7 4 16 13 8 13 20 13 21 10 13 6 8 13 11 13 10 2
3,624,25,9,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 4 13 11 22 13 10,7 10 13 4 13 11 22 13 10 2 13 8 13 11 13 7 11 16 3 4 13 20 13 10 2
3,631,25,17,14,47,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10,7 10 13 8 13 20 15 7 8 16 13 4 13 11 13 21 10 13 1 4 13 20 13 10 2
3,632,25,9,15,45,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 8 13 20 17 13 10,7 10 13 8 13 20 17 13 10 2 13 4 13 20 13 7 20 16 12 8 13 11 13 10 2
3,634,25,19,14,30,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13,7 10 13 8 13 21 20 13 7 10 16 13 8 13 11 13 10 2 13 4 16 13 7 20 2
3,651,25,9,17,46,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 11 22 13 10 13 8 13 10,7 11 22 13 10 13 8 13 10 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 2
3,658,25,24,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 21 7 4 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21,7 21 7 4 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 11
3,659,25,24,4,7,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 21 7 8 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21,7 21 7 8 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 16 13 4 13 21 20
3,660,25,23,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 21 8 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20,7 21 8 12 8 13 11 13 10 13 10 13 8 13 20 17 13 10 2 13 4 13 20 13 6
3,668,25,5,11,27,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 21 11 2 16,7 21 11 2 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 10 3
3,669,25,22,7,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 21 11 13 8 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4,7 21 11 13 8 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 1
3,669,25,23,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 21 11 13 8 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16,7 21 11 13 8 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 1
3,671,25,22,7,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 21 20 13 4 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8,7 21 20 13 4 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 6
3,671,25,23,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,7 21 20 13 4 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16,7 21 20 13 4 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 6
3,682,25,23,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,8 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4,8 13 11 13 10 13 6 8 13 21 20 13 10 13 8 16 13 11 19 7 4 13 4 13 1
3,683,25,5,13,30,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,8 13 11 13 11,8 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 1
3,683,25,23,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,8 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8,8 13 11 13 11 16 3 4 13 7 20 13 10 13 4 2 13 11 22 13 10 13 8 13 1
3,684,25,23,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,8 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8,8 13 20 13 10 13 1 4 13 21 11 13 10 13 4 16 13 20 15 7 8 13 8 13 1
3,685,25,18,14,35,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,8 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20,8 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 1
3,685,25,23,5,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,8 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4,8 13 20 13 20 16 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 1
3,686,25,23,5,9,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,8 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13,8 13 21 10 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 4
3,688,25,23,6,8,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,9 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 7,9 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 7 6 9
3,689,25,3,7,18,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 2 13 11 13 10 13 8 16 13 7 20 13 21 10 13 8 13 20 13 7 10 2
3,690,25,3,7,18,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 11 13 21 10 13 1 4 13 20 13 10 13 10 13 8 13 20 15 7 8 2
3,691,25,3,7,18,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 20 13 10 2 13 8 16 13 7 11 13 10 13 4 13 21 11 13 7 10 2
3,692,25,3,7,18,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,10 13 4,10 13 4 13 21 21 20 13 10 13 8 13 7 20 13 10 2 2 13 8 13 11 13 10 2
3,697,25,3,7,17,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 2 13 20 13 10 13 4 16 13 7 11 13 21 10 13 4 13 11 13 7 10 2
3,698,25,3,7,17,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 13 11 13 10 2 13 4 16 13 7 20 13 10 13 8 13 21 20 13 7 10 2
3,699,25,3,7,17,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 13 20 13 21 10 13 6 8 13 11 13 10 13 10 13 4 13 11 19 7 4 2
3,700,25,3,7,17,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,10 13 8,10 13 8 13 21 21 11 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 2
3,701,25,5,10,29,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,10 13 11 13 10,10 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 21 21 10 13 4 2
3,703,25,5,10,28,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,10 13 20 13 10,10 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 21 21 10 13 8 2
3,705,25,1,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11,11 2 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 20
3,705,25,24,4,7,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11 2 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21,11 2 13 10 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 21 20
3,706,25,1,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11,11 2 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 6
3,706,25,22,7,11,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11 2 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4,11 2 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 6
3,706,25,23,5,10,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11 2 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16,11 2 13 21 10 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 6
3,707,25,1,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11,11 4 13 11 13 10 13 4 13 7 11 22 13 7 10 13 8 13 20 13 10 13 7 6 8
3,708,25,1,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11,11 12 8 13 7 11 13 10 13 8 2 13 20 17 13 10 13 4 13 10 13 20 13 10 2
3,709,25,1,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11,11 13 8 13 4 13 11 13 7 10 16 13 8 2 13 20 13 10 13 4 16 13 7 11 12
3,710,25,1,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11,11 13 8 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 20
3,710,25,24,4,7,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11 13 8 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13,11 13 8 13 4 16 13 11 13 10 13 8 2 2 13 20 13 7 10 13 8 13 20 13 20
3,711,25,1,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11,11 13 8 13 8 13 20 13 7 10 16 13 4 2 13 11 13 10 13 8 16 13 7 20 12
3,712,25,1,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11,11 13 8 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 20
3,712,25,20,13,28,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11 13 8 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13,11 13 8 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 20
3,712,25,24,4,7,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11 13 8 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13,11 13 8 13 8 16 13 20 13 10 13 4 2 2 13 11 13 7 10 13 4 13 11 13 20
3,713,25,1,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11,11 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 17 13 10 13 4 13 21 20 2
3,714,25,1,4,6,3,1,0,kernel_db,burau-experiments/src/kernel_db.json,11,11 13 21 7 4 13 4 13 7 11 13 10 2 2 13 4 13 20 13 10 16 13 8 13 20
