heuristic,length,bucket,count,seen,score
power_projlen,40,"[40, 190]",52,52,[190]
power_projlen,40,"[40, 191]",392,392,[191]
power_projlen,40,"[40, 192]",119,119,[192]
power_projlen,40,"[40, 193]",74,74,[193]
power_projlen,40,"[40, 194]",162,162,[194]
power_projlen,40,"[40, 195]",135,135,[195]
power_projlen,40,"[40, 196]",161,161,[196]
power_projlen,40,"[40, 197]",1525,1525,[197]
power_projlen,40,"[40, 198]",344,344,[198]
power_projlen,40,"[40, 199]",241,241,[199]
power_projlen,40,"[40, 200]",240,240,[200]
power_projlen,40,"[40, 201]",197,197,[201]
power_projlen,40,"[40, 202]",662,662,[202]
power_projlen,40,"[40, 203]",494,494,[203]
power_projlen,40,"[40, 204]",249,249,[204]
power_projlen,40,"[40, 205]",175,175,[205]
power_projlen,40,"[40, 206]",1139,1139,[206]
power_projlen,40,"[40, 207]",455,455,[207]
power_projlen,40,"[40, 208]",354,354,[208]
power_projlen,40,"[40, 209]",275,275,[209]
power_projlen,40,"[40, 210]",1661,1661,[210]
power_projlen,40,"[40, 211]",3,3,[211]
power_projlen,40,"[40, 212]",78,78,[212]
power_projlen,40,"[40, 213]",1762,1762,[213]
power_projlen,40,"[40, 214]",146,146,[214]
power_projlen,40,"[40, 215]",89,89,[215]
power_projlen,40,"[40, 216]",232,232,[216]
power_projlen,40,"[40, 217]",16,16,[217]
power_projlen,40,"[40, 218]",1532,1532,[218]
power_projlen,40,"[40, 219]",2000,4055,[219]
power_projlen,40,"[40, 220]",276,276,[220]
power_projlen,40,"[40, 221]",228,228,[221]
power_projlen,40,"[40, 222]",138,138,[222]
power_projlen,40,"[40, 223]",4,4,[223]
power_projlen,40,"[40, 224]",296,296,[224]
power_projlen,40,"[40, 225]",25,25,[225]
power_projlen,40,"[40, 226]",24,24,[226]
power_projlen,40,"[40, 227]",74,74,[227]
power_projlen,40,"[40, 228]",26,26,[228]
power_projlen,40,"[40, 229]",7,7,[229]
power_projlen,40,"[40, 230]",19,19,[230]
power_projlen,40,"[40, 231]",3,3,[231]
power_projlen,40,"[40, 232]",27,27,[232]
power_projlen,40,"[40, 233]",10,10,[233]
power_projlen,40,"[40, 234]",44,44,[234]
power_projlen,40,"[40, 235]",7,7,[235]
power_projlen,40,"[40, 236]",16,16,[236]
power_projlen,40,"[40, 237]",27,27,[237]
power_projlen,40,"[40, 238]",30,30,[238]
power_projlen,40,"[40, 239]",21,21,[239]
power_projlen,40,"[40, 240]",19,19,[240]
power_projlen,40,"[40, 241]",64,64,[241]
power_projlen,40,"[40, 242]",167,167,[242]
power_projlen,40,"[40, 243]",51,51,[243]
power_projlen,40,"[40, 244]",213,213,[244]
power_projlen,40,"[40, 245]",12,12,[245]
power_projlen,40,"[40, 246]",6,6,[246]
power_projlen,40,"[40, 247]",378,378,[247]
power_projlen,40,"[40, 248]",72,72,[248]
power_projlen,40,"[40, 249]",15,15,[249]
power_projlen,40,"[40, 250]",22,22,[250]
power_projlen,40,"[40, 251]",3,3,[251]
power_projlen,40,"[40, 252]",10,10,[252]
power_projlen,40,"[40, 253]",48,48,[253]
power_projlen,40,"[40, 254]",20,20,[254]
power_projlen,40,"[40, 255]",12,12,[255]
power_projlen,40,"[40, 256]",19,19,[256]
power_projlen,40,"[40, 257]",9,9,[257]
power_projlen,40,"[40, 258]",56,56,[258]
power_projlen,40,"[40, 259]",39,39,[259]
power_projlen,40,"[40, 260]",55,55,[260]
power_projlen,40,"[40, 261]",27,27,[261]
power_projlen,40,"[40, 262]",51,51,[262]
power_projlen,40,"[40, 263]",35,35,[263]
power_projlen,40,"[40, 264]",19,19,[264]
power_projlen,40,"[40, 265]",79,79,[265]
power_projlen,40,"[40, 266]",115,115,[266]
power_projlen,40,"[40, 267]",24,24,[267]
power_projlen,40,"[40, 268]",626,626,[268]
power_projlen,40,"[40, 269]",307,307,[269]
power_projlen,40,"[40, 270]",55,55,[270]
power_projlen,40,"[40, 271]",122,122,[271]
power_projlen,40,"[40, 272]",1647,1647,[272]
power_projlen,40,"[40, 273]",242,242,[273]
power_projlen,40,"[40, 274]",2000,2570,[274]
power_projlen,40,"[40, 275]",548,548,[275]
power_projlen,40,"[40, 276]",15,15,[276]
power_projlen,40,"[40, 277]",1070,1070,[277]
power_projlen,40,"[40, 278]",2000,9000,[278]
power_projlen,40,"[40, 279]",347,347,[279]
power_projlen,40,"[40, 280]",35,35,[280]
power_projlen,40,"[40, 281]",33,33,[281]
power_projlen,40,"[40, 282]",7,7,[282]
power_projlen,40,"[40, 283]",1879,1879,[283]
power_projlen,40,"[40, 284]",41,41,[284]
power_projlen,40,"[40, 285]",1525,1525,[285]
power_projlen,40,"[40, 286]",12,12,[286]
power_projlen,40,"[40, 287]",10,10,[287]
power_projlen,40,"[40, 288]",2,2,[288]
power_projlen,40,"[40, 289]",2000,4374,[289]
power_projlen,40,"[40, 290]",13,13,[290]
power_projlen,40,"[40, 291]",243,243,[291]
power_projlen,40,"[40, 292]",2,2,[292]
power_projlen,40,"[40, 295]",568,568,[295]
power_projlen,40,"[40, 296]",3,3,[296]
power_projlen,40,"[40, 297]",15,15,[297]
power_projlen,40,"[40, 301]",30,30,[301]
two_level,40,"[40, 1, 16]",3,3,"[1, 16]"
two_level,40,"[40, 1, 20]",3,3,"[1, 20]"
two_level,40,"[40, 1, 24]",18,18,"[1, 24]"
two_level,40,"[40, 1, 28]",6,6,"[1, 28]"
two_level,40,"[40, 7, 24]",40,40,"[7, 24]"
two_level,40,"[40, 13, 24]",39,39,"[13, 24]"
two_level,40,"[40, 13, 28]",1,1,"[13, 28]"
two_level,40,"[40, 15, 24]",1,1,"[15, 24]"
two_level,40,"[40, 17, 16]",2,2,"[17, 16]"
two_level,40,"[40, 19, 16]",4,4,"[19, 16]"
two_level,40,"[40, 19, 24]",1,1,"[19, 24]"
two_level,40,"[40, 21, 16]",1,1,"[21, 16]"
two_level,40,"[40, 21, 20]",1,1,"[21, 20]"
two_level,40,"[40, 21, 24]",1,1,"[21, 24]"
two_level,40,"[40, 23, 12]",8,8,"[23, 12]"
two_level,40,"[40, 23, 16]",7,7,"[23, 16]"
two_level,40,"[40, 23, 20]",16,16,"[23, 20]"
two_level,40,"[40, 25, 16]",3,3,"[25, 16]"
two_level,40,"[40, 25, 20]",6,6,"[25, 20]"
two_level,40,"[40, 25, 24]",17,17,"[25, 24]"
two_level,40,"[40, 26, 12]",1,1,"[26, 12]"
two_level,40,"[40, 26, 16]",19,19,"[26, 16]"
two_level,40,"[40, 27, 12]",1,1,"[27, 12]"
two_level,40,"[40, 27, 16]",8,8,"[27, 16]"
two_level,40,"[40, 27, 20]",3,3,"[27, 20]"
two_level,40,"[40, 27, 24]",11,11,"[27, 24]"
two_level,40,"[40, 28, 16]",6,6,"[28, 16]"
two_level,40,"[40, 28, 20]",2,2,"[28, 20]"
two_level,40,"[40, 28, 24]",2,2,"[28, 24]"
two_level,40,"[40, 28, 28]",5,5,"[28, 28]"
two_level,40,"[40, 29, 12]",1,1,"[29, 12]"
two_level,40,"[40, 29, 16]",6,6,"[29, 16]"
two_level,40,"[40, 29, 20]",13,13,"[29, 20]"
two_level,40,"[40, 29, 24]",7,7,"[29, 24]"
two_level,40,"[40, 29, 28]",58,58,"[29, 28]"
two_level,40,"[40, 30, 12]",3,3,"[30, 12]"
two_level,40,"[40, 30, 16]",4,4,"[30, 16]"
two_level,40,"[40, 31, 12]",5,5,"[31, 12]"
two_level,40,"[40, 31, 16]",40,40,"[31, 16]"
two_level,40,"[40, 31, 20]",5,5,"[31, 20]"
two_level,40,"[40, 31, 24]",18,18,"[31, 24]"
two_level,40,"[40, 31, 28]",32,32,"[31, 28]"
two_level,40,"[40, 32, 16]",22,22,"[32, 16]"
two_level,40,"[40, 32, 28]",6,6,"[32, 28]"
two_level,40,"[40, 33, 12]",5,5,"[33, 12]"
two_level,40,"[40, 33, 16]",52,52,"[33, 16]"
two_level,40,"[40, 33, 20]",8,8,"[33, 20]"
two_level,40,"[40, 33, 24]",20,20,"[33, 24]"
two_level,40,"[40, 33, 28]",45,45,"[33, 28]"
two_level,40,"[40, 33, 32]",91,91,"[33, 32]"
two_level,40,"[40, 34, 16]",59,59,"[34, 16]"
two_level,40,"[40, 34, 20]",6,6,"[34, 20]"
two_level,40,"[40, 34, 28]",7,7,"[34, 28]"
two_level,40,"[40, 35, 12]",8,8,"[35, 12]"
two_level,40,"[40, 35, 16]",61,61,"[35, 16]"
two_level,40,"[40, 35, 20]",14,14,"[35, 20]"
two_level,40,"[40, 35, 24]",99,99,"[35, 24]"
two_level,40,"[40, 35, 28]",37,37,"[35, 28]"
two_level,40,"[40, 35, 32]",72,72,"[35, 32]"
two_level,40,"[40, 36, 12]",6,6,"[36, 12]"
two_level,40,"[40, 36, 16]",124,124,"[36, 16]"
two_level,40,"[40, 36, 20]",19,19,"[36, 20]"
two_level,40,"[40, 36, 24]",67,67,"[36, 24]"
two_level,40,"[40, 36, 28]",4,4,"[36, 28]"
two_level,40,"[40, 37, 12]",5,5,"[37, 12]"
two_level,40,"[40, 37, 16]",233,233,"[37, 16]"
two_level,40,"[40, 37, 20]",28,28,"[37, 20]"
two_level,40,"[40, 37, 24]",34,34,"[37, 24]"
two_level,40,"[40, 37, 28]",7,7,"[37, 28]"
two_level,40,"[40, 37, 36]",5,5,"[37, 36]"
two_level,40,"[40, 38, 12]",1,1,"[38, 12]"
two_level,40,"[40, 38, 16]",266,266,"[38, 16]"
two_level,40,"[40, 38, 20]",21,21,"[38, 20]"
two_level,40,"[40, 38, 24]",1,1,"[38, 24]"
two_level,40,"[40, 38, 28]",33,33,"[38, 28]"
two_level,40,"[40, 38, 32]",1,1,"[38, 32]"
two_level,40,"[40, 39, 12]",42,42,"[39, 12]"
two_level,40,"[40, 39, 16]",288,288,"[39, 16]"
two_level,40,"[40, 39, 20]",46,46,"[39, 20]"
two_level,40,"[40, 39, 24]",42,42,"[39, 24]"
two_level,40,"[40, 39, 28]",47,47,"[39, 28]"
two_level,40,"[40, 39, 32]",13,13,"[39, 32]"
two_level,40,"[40, 40, 12]",2,2,"[40, 12]"
two_level,40,"[40, 40, 16]",536,536,"[40, 16]"
two_level,40,"[40, 40, 20]",160,160,"[40, 20]"
two_level,40,"[40, 40, 28]",10,10,"[40, 28]"
two_level,40,"[40, 40, 32]",6,6,"[40, 32]"
two_level,40,"[40, 41, 12]",14,14,"[41, 12]"
two_level,40,"[40, 41, 16]",378,378,"[41, 16]"
two_level,40,"[40, 41, 20]",91,91,"[41, 20]"
two_level,40,"[40, 41, 24]",56,56,"[41, 24]"
two_level,40,"[40, 41, 28]",88,88,"[41, 28]"
two_level,40,"[40, 41, 32]",42,42,"[41, 32]"
two_level,40,"[40, 42, 16]",551,551,"[42, 16]"
two_level,40,"[40, 42, 20]",110,110,"[42, 20]"
two_level,40,"[40, 42, 24]",1,1,"[42, 24]"
two_level,40,"[40, 42, 28]",24,24,"[42, 28]"
two_level,40,"[40, 42, 32]",1,1,"[42, 32]"
two_level,40,"[40, 43, 12]",186,186,"[43, 12]"
two_level,40,"[40, 43, 16]",927,927,"[43, 16]"
two_level,40,"[40, 43, 20]",60,60,"[43, 20]"
two_level,40,"[40, 43, 24]",169,169,"[43, 24]"
two_level,40,"[40, 43, 28]",55,55,"[43, 28]"
two_level,40,"[40, 43, 32]",14,14,"[43, 32]"
two_level,40,"[40, 43, 36]",3,3,"[43, 36]"
two_level,40,"[40, 44, 16]",1218,1218,"[44, 16]"
two_level,40,"[40, 44, 20]",611,611,"[44, 20]"
two_level,40,"[40, 44, 24]",1,1,"[44, 24]"
two_level,40,"[40, 44, 28]",32,32,"[44, 28]"
two_level,40,"[40, 45, 16]",1099,1099,"[45, 16]"
two_level,40,"[40, 45, 20]",242,242,"[45, 20]"
two_level,40,"[40, 45, 24]",46,46,"[45, 24]"
two_level,40,"[40, 45, 28]",92,92,"[45, 28]"
two_level,40,"[40, 45, 32]",23,23,"[45, 32]"
two_level,40,"[40, 45, 36]",3,3,"[45, 36]"
two_level,40,"[40, 46, 16]",1540,1540,"[46, 16]"
two_level,40,"[40, 46, 20]",390,390,"[46, 20]"
two_level,40,"[40, 46, 24]",55,55,"[46, 24]"
two_level,40,"[40, 46, 28]",7,7,"[46, 28]"
two_level,40,"[40, 46, 32]",35,35,"[46, 32]"
two_level,40,"[40, 46, 36]",1,1,"[46, 36]"
two_level,40,"[40, 47, 16]",2000,2162,"[47, 16]"
two_level,40,"[40, 47, 20]",318,318,"[47, 20]"
two_level,40,"[40, 47, 24]",80,80,"[47, 24]"
two_level,40,"[40, 47, 28]",126,126,"[47, 28]"
two_level,40,"[40, 47, 32]",77,77,"[47, 32]"
two_level,40,"[40, 47, 36]",5,5,"[47, 36]"
two_level,40,"[40, 48, 16]",310,310,"[48, 16]"
two_level,40,"[40, 48, 20]",2000,2134,"[48, 20]"
two_level,40,"[40, 48, 24]",14,14,"[48, 24]"
two_level,40,"[40, 48, 28]",55,55,"[48, 28]"
two_level,40,"[40, 48, 32]",19,19,"[48, 32]"
two_level,40,"[40, 48, 36]",1,1,"[48, 36]"
two_level,40,"[40, 49, 16]",2000,2199,"[49, 16]"
two_level,40,"[40, 49, 20]",1185,1185,"[49, 20]"
two_level,40,"[40, 49, 24]",72,72,"[49, 24]"
two_level,40,"[40, 49, 28]",149,149,"[49, 28]"
two_level,40,"[40, 49, 32]",44,44,"[49, 32]"
two_level,40,"[40, 49, 36]",17,17,"[49, 36]"
two_level,40,"[40, 50, 16]",2000,3207,"[50, 16]"
two_level,40,"[40, 50, 20]",856,856,"[50, 20]"
two_level,40,"[40, 50, 24]",12,12,"[50, 24]"
two_level,40,"[40, 50, 28]",79,79,"[50, 28]"
two_level,40,"[40, 50, 32]",28,28,"[50, 32]"
two_level,40,"[40, 50, 36]",3,3,"[50, 36]"
two_level,40,"[40, 51, 16]",2000,6632,"[51, 16]"
two_level,40,"[40, 51, 20]",344,344,"[51, 20]"
two_level,40,"[40, 51, 24]",447,447,"[51, 24]"
two_level,40,"[40, 51, 28]",195,195,"[51, 28]"
two_level,40,"[40, 51, 32]",96,96,"[51, 32]"
two_level,40,"[40, 51, 36]",15,15,"[51, 36]"
two_level,40,"[40, 51, 40]",1,1,"[51, 40]"
two_level,40,"[40, 52, 16]",77,77,"[52, 16]"
two_level,40,"[40, 52, 20]",2000,4465,"[52, 20]"
two_level,40,"[40, 52, 24]",25,25,"[52, 24]"
two_level,40,"[40, 52, 28]",91,91,"[52, 28]"
two_level,40,"[40, 52, 32]",63,63,"[52, 32]"
two_level,40,"[40, 52, 36]",13,13,"[52, 36]"
two_level,40,"[40, 53, 16]",50,50,"[53, 16]"
two_level,40,"[40, 53, 20]",1544,1544,"[53, 20]"
two_level,40,"[40, 53, 24]",115,115,"[53, 24]"
two_level,40,"[40, 53, 28]",93,93,"[53, 28]"
two_level,40,"[40, 53, 32]",236,236,"[53, 32]"
two_level,40,"[40, 53, 36]",26,26,"[53, 36]"
two_level,40,"[40, 54, 20]",2000,3517,"[54, 20]"
two_level,40,"[40, 54, 24]",17,17,"[54, 24]"
two_level,40,"[40, 54, 28]",107,107,"[54, 28]"
two_level,40,"[40, 54, 32]",122,122,"[54, 32]"
two_level,40,"[40, 54, 36]",33,33,"[54, 36]"
two_level,40,"[40, 55, 16]",2000,8195,"[55, 16]"
two_level,40,"[40, 55, 20]",2000,2108,"[55, 20]"
two_level,40,"[40, 55, 24]",81,81,"[55, 24]"
two_level,40,"[40, 55, 28]",248,248,"[55, 28]"
two_level,40,"[40, 55, 32]",139,139,"[55, 32]"
two_level,40,"[40, 55, 36]",57,57,"[55, 36]"
two_level,40,"[40, 56, 20]",2000,12978,"[56, 20]"
two_level,40,"[40, 56, 24]",100,100,"[56, 24]"
two_level,40,"[40, 56, 28]",19,19,"[56, 28]"
two_level,40,"[40, 56, 32]",220,220,"[56, 32]"
two_level,40,"[40, 56, 36]",54,54,"[56, 36]"
two_level,40,"[40, 57, 20]",2000,3255,"[57, 20]"
two_level,40,"[40, 57, 24]",57,57,"[57, 24]"
two_level,40,"[40, 57, 28]",167,167,"[57, 28]"
two_level,40,"[40, 57, 32]",250,250,"[57, 32]"
two_level,40,"[40, 57, 36]",92,92,"[57, 36]"
two_level,40,"[40, 57, 40]",8,8,"[57, 40]"
two_level,40,"[40, 57, 44]",2,2,"[57, 44]"
two_level,40,"[40, 58, 20]",2000,6368,"[58, 20]"
two_level,40,"[40, 58, 24]",20,20,"[58, 24]"
two_level,40,"[40, 58, 28]",73,73,"[58, 28]"
two_level,40,"[40, 58, 32]",245,245,"[58, 32]"
two_level,40,"[40, 58, 36]",96,96,"[58, 36]"
two_level,40,"[40, 58, 40]",3,3,"[58, 40]"
two_level,40,"[40, 59, 20]",271,271,"[59, 20]"
two_level,40,"[40, 59, 24]",169,169,"[59, 24]"
two_level,40,"[40, 59, 28]",97,97,"[59, 28]"
two_level,40,"[40, 59, 32]",413,413,"[59, 32]"
two_level,40,"[40, 59, 36]",75,75,"[59, 36]"
two_level,40,"[40, 59, 40]",4,4,"[59, 40]"
two_level,40,"[40, 59, 44]",4,4,"[59, 44]"
two_level,40,"[40, 60, 20]",616,616,"[60, 20]"
two_level,40,"[40, 60, 24]",173,173,"[60, 24]"
two_level,40,"[40, 60, 28]",38,38,"[60, 28]"
two_level,40,"[40, 60, 32]",142,142,"[60, 32]"
two_level,40,"[40, 60, 36]",198,198,"[60, 36]"
two_level,40,"[40, 60, 40]",20,20,"[60, 40]"
two_level,40,"[40, 61, 20]",2000,13554,"[61, 20]"
two_level,40,"[40, 61, 24]",73,73,"[61, 24]"
two_level,40,"[40, 61, 28]",105,105,"[61, 28]"
two_level,40,"[40, 61, 32]",685,685,"[61, 32]"
two_level,40,"[40, 61, 36]",258,258,"[61, 36]"
two_level,40,"[40, 61, 40]",7,7,"[61, 40]"
two_level,40,"[40, 61, 48]",1,1,"[61, 48]"
two_level,40,"[40, 62, 20]",2000,10067,"[62, 20]"
two_level,40,"[40, 62, 24]",63,63,"[62, 24]"
two_level,40,"[40, 62, 28]",44,44,"[62, 28]"
two_level,40,"[40, 62, 32]",427,427,"[62, 32]"
two_level,40,"[40, 62, 36]",108,108,"[62, 36]"
two_level,40,"[40, 62, 40]",11,11,"[62, 40]"
two_level,40,"[40, 62, 44]",2,2,"[62, 44]"
two_level,40,"[40, 63, 20]",858,858,"[63, 20]"
two_level,40,"[40, 63, 24]",72,72,"[63, 24]"
two_level,40,"[40, 63, 28]",179,179,"[63, 28]"
two_level,40,"[40, 63, 32]",565,565,"[63, 32]"
two_level,40,"[40, 63, 36]",168,168,"[63, 36]"
two_level,40,"[40, 63, 40]",16,16,"[63, 40]"
two_level,40,"[40, 63, 44]",1,1,"[63, 44]"
two_level,40,"[40, 64, 20]",150,150,"[64, 20]"
two_level,40,"[40, 64, 24]",507,507,"[64, 24]"
two_level,40,"[40, 64, 28]",46,46,"[64, 28]"
two_level,40,"[40, 64, 32]",377,377,"[64, 32]"
two_level,40,"[40, 64, 36]",500,500,"[64, 36]"
two_level,40,"[40, 64, 40]",35,35,"[64, 40]"
two_level,40,"[40, 64, 44]",7,7,"[64, 44]"
two_level,40,"[40, 65, 20]",5,5,"[65, 20]"
two_level,40,"[40, 65, 24]",84,84,"[65, 24]"
