control_id,depth,projlen,surprise,surprise_z
2,24,60,-2.2792968750000284,-0.8592689875739445
2,25,63,-2.8603515625000355,-1.0602883702276098
2,26,65,-2.4414062500000497,-0.8827749584071786
2,27,68,-3.0205078124999147,-1.0761896394594437
2,28,70,-2.628906249999929,-0.9275913395492318
2,29,73,-3.2431640625001137,-1.127742504028351
2,30,75,-2.838867187500071,-0.9611541817953267
2,31,77,-2.446289062500014,-0.8062843808612358
2,32,79,-2.015625000000014,-0.653442622899122
2,33,81,-1.6035156249999858,-0.5128993338281412
2,34,84,-2.1855468750000995,-0.686557177120993
2,35,87,-2.799804687499872,-0.8728401119139585
2,36,89,-2.364257812499986,-0.732439458333141
2,37,92,-2.9443359374999716,-0.8959561219966733
2,38,95,-3.528320312500071,-1.056244509114444
2,39,97,-3.134765624999929,-0.9275152468910111
2,40,99,-2.737304687500014,-0.799416064815282
2,41,101,-2.3183593749999574,-0.6657848905669631
2,42,103,-1.9111328125001137,-0.5409432680507423
2,43,106,-2.4873046875000426,-0.6982304159079901
2,44,109,-3.075195312500213,-0.8545068128534712
2,45,111,-2.6708984374999574,-0.7285215059752954
2,46,114,-3.2666015624999005,-0.8842760971047094
2,47,117,-3.854492187499929,-1.0369365302063465
2,48,119,-3.443359374999943,-0.9167399395479672
2,49,121,-3.0439453125000995,-0.8029182921374322
2,50,123,-2.666015625000014,-0.6967032367399358
2,51,125,-2.2626953125000284,-0.5881609031627918
2,52,128,-2.8798828125000426,-0.7424891983046666
2,53,131,-3.504882812500071,-0.8927932409339108
2,54,133,-3.091796875,-0.7783565056215853
3,1,3,-0.47460937499999245,-0.47460937499999245
3,2,6,-1.0781249999999982,-1.0781249999999982
3,3,9,-1.6992187499999947,-1.6992187499999947
3,4,11,-1.3085937500000036,-1.25486122128813
3,5,13,-0.9062500000000071,-0.7766230536799609
3,6,16,-1.503906249999993,-1.151827083886098
3,7,19,-2.09765625,-1.5122853012353765
3,8,21,-1.678710937499993,-1.1261228031961397
3,9,24,-2.264648437500025,-1.4147570906007274
3,10,27,-2.8701171874999787,-1.720841761406333
3,11,29,-2.441406250000014,-1.407830961196981
3,12,31,-2.063476562500014,-1.1294058002354708
3,13,34,-2.657226562500025,-1.387749303361917
3,14,37,-3.241210937499993,-1.6128552477423703
3,15,39,-2.8300781250000284,-1.3529139293329258
3,16,41,-2.437500000000007,-1.1410824279985883
3,17,43,-2.034179687499993,-0.9223494865378878
3,18,45,-1.6376953125000213,-0.7200074723358892
3,19,47,-1.2275390624999503,-0.5215054521044323
3,20,49,-0.8212890625,-0.339002431115433
3,21,51,-0.4208984374999787,-0.16969373595147338
3,22,54,-1.0429687500000284,-0.4105516061203979
3,23,56,-0.6572265624999929,-0.25253842524412523
3,24,58,-0.2792968750000284,-0.10529174397865043
3,25,60,0.13964843749996447,0.05176552985404839
3,26,63,-0.44140625000004974,-0.1596057124800326
3,27,66,-1.0205078124999147,-0.36360109060299267
3,28,69,-1.628906249999929,-0.5747482742823525
3,29,71,-1.2431640625001137,-0.4322843142511809
3,30,74,-1.838867187500071,-0.6225845628897919
3,31,77,-2.446289062500014,-0.8062843808612358
3,32,79,-2.015625000000014,-0.653442622899122
3,33,82,-2.603515624999986,-0.8327586016966073
3,34,84,-2.1855468750000995,-0.686557177120993
3,35,87,-2.799804687499872,-0.8728401119139585
3,36,89,-2.364257812499986,-0.732439458333141
3,37,91,-1.9443359374999716,-0.5916579233483806
3,38,93,-1.528320312500071,-0.45752080176145815
3,39,96,-2.134765624999929,-0.631634993677174
3,40,99,-2.737304687500014,-0.799416064815282
3,41,101,-2.3183593749999574,-0.6657848905669631
3,42,103,-1.9111328125001137,-0.5409432680507423
3,43,106,-2.4873046875000426,-0.6982304159079901
3,44,109,-3.075195312500213,-0.8545068128534712
3,45,111,-2.6708984374999574,-0.7285215059752954
3,46,113,-2.2666015624999005,-0.6135739376322878
3,47,116,-2.854492187499929,-0.7679162598918498
3,48,118,-2.443359374999943,-0.650505765385422
3,49,121,-3.0439453125000995,-0.8029182921374322
3,50,123,-2.666015625000014,-0.6967032367399358
3,51,126,-3.2626953125000284,-0.8480990839304616
3,52,128,-2.8798828125000426,-0.7424891983046666
3,53,131,-3.504882812500071,-0.8927932409339108
3,54,133,-3.091796875,-0.7783565056215853
4,1,2,0.5253906250000075,0.5253906250000075
4,2,5,-0.07812499999999822,-0.07812499999999822
4,3,7,0.30078125000000533,0.30078125000000533
4,4,9,0.6914062499999964,0.663016227367156
4,5,11,1.093749999999993,0.9373036854758013
4,6,13,1.496093750000007,1.1458435665672202
4,7,16,0.90234375,0.6505361351682905
4,8,19,0.3212890625000071,0.21552902981474098
4,9,22,-0.26464843750002487,-0.16532952632722248
4,10,25,-0.8701171874999787,-0.5216978596165418
4,11,27,-0.4414062500000142,-0.2545358377844209
4,12,29,-0.06347656250001421,-0.034742724569484865
4,13,32,-0.6572265625000249,-0.3432397211181906
4,14,35,-1.241210937499993,-0.6176375474180613
4,15,38,-1.8300781250000284,-0.8748656672083909
4,16,41,-2.437500000000007,-1.1410824279985883
4,17,43,-2.034179687499993,-0.9223494865378878
4,18,45,-1.6376953125000213,-0.7200074723358892
4,19,47,-1.2275390624999503,-0.5215054521044323
4,20,50,-1.8212890625,-0.7517711462904668
4,21,53,-2.4208984374999787,-0.9760342724448262
4,22,55,-2.0429687500000284,-0.8041891011272106
4,23,57,-1.657226562499993,-0.6367870841594107
4,24,59,-1.2792968750000284,-0.4822803657762975
4,25,61,-0.8603515625000355,-0.3189191035065043
4,26,63,-0.44140625000004974,-0.1596057124800326
4,27,65,-0.020507812499914735,-0.007306816174767213
4,28,68,-0.628906249999929,-0.22190520901547323
4,29,70,-0.2431640625001137,-0.08455521936259586
4,30,73,-0.838867187500071,-0.284014943984257
4,31,75,-0.4462890625000142,-0.14709459563017738
4,32,77,-0.01562500000001421,-0.005065446689145052
4,33,79,0.3964843750000142,0.1268192019087909
4,34,82,-0.18554687500009948,-0.05828680234720852
4,35,85,-0.7998046874998721,-0.24933939715990597
4,36,87,-0.3642578124999858,-0.1128458975457466
4,37,89,0.05566406250002842,0.016938473948204625
4,38,91,0.47167968749992895,0.14120290559152762
4,39,93,0.865234375000071,0.25600576596433705
4,40,96,0.2626953124999858,0.07671884460766969
4,41,99,-0.31835937499995737,-0.09142623181331293
4,42,101,0.08886718749988631,0.02515372375705245
4,43,104,-0.48730468750004263,-0.1367950441845746
4,44,107,-1.0751953125002132,-0.2987653226268
4,45,109,-0.6708984374999574,-0.18299607846618068
4,46,111,-0.2666015624999005,-0.07216961868744483
4,47,113,0.14550781250007105,0.03914455105164021
4,48,116,-0.44335937499994316,-0.11803741706033198
4,49,119,-1.0439453125000995,-0.2753672294818636
4,50,121,-0.6660156250000142,-0.1740482078595765
4,51,123,-0.2626953125000284,-0.06828454162745193
4,52,126,-0.8798828125000426,-0.2268507180985172
4,53,128,-0.504882812500071,-0.12860799820643284
4,54,131,-1.091796875,-0.27485867760105254
5,1,3,-0.47460937499999245,-0.47460937499999245
5,2,6,-1.0781249999999982,-1.0781249999999982
5,3,7,0.30078125000000533,0.30078125000000533
5,4,9,0.6914062499999964,0.663016227367156
5,5,11,1.093749999999993,0.9373036854758013
5,6,13,1.496093750000007,1.1458435665672202
5,7,15,1.90234375,1.371476613969513
5,8,18,1.321289062500007,0.8863549463201813
5,9,21,0.7353515624999751,0.45938425580952996
5,10,23,1.1298828125000213,0.6774460421732492
5,11,26,0.5585937499999858,0.3221117239218592
5,12,29,-0.06347656250001421,-0.034742724569484865
5,13,31,0.34277343749997513,0.17901507000367253
5,14,33,0.7587890625000071,0.37758015290624775
5,15,35,1.1699218749999716,0.5592791191652138
5,16,37,1.562499999999993,0.7314630948708845
5,17,40,0.9658203125000071,0.43792781669994285
5,18,43,0.3623046874999787,0.15928608958652102
5,19,46,-0.22753906249995026,-0.09666727950700962
5,20,49,-0.8212890625,-0.339002431115433
5,21,51,-0.4208984374999787,-0.16969373595147338
5,22,53,-0.04296875000002842,-0.016914111113585175
5,23,55,0.3427734375000071,0.1317102336711601
5,24,57,0.7207031249999716,0.27169687781899665
5,25,59,1.1396484374999645,0.4224501632146011
5,26,61,1.5585937499999503,0.5635635334471133
5,27,63,1.9794921875000853,0.7052817326816837
5,28,65,2.371093750000071,0.8366239867851647
5,29,67,2.7568359374998863,0.9586320653031594
5,30,69,3.161132812499929,1.0702635316378826
5,31,72,2.553710937499986,0.8416900822164103
5,32,75,1.9843749999999858,0.6433117295208319
5,33,77,2.396484375000014,0.766537737645723
5,34,79,2.8144531249999005,0.8841187598134682
5,35,81,3.200195312500128,0.9976620323481992
5,36,84,2.635742187500014,0.8165444436353448
5,37,86,3.0556640625000284,0.9298330698930826
5,38,89,2.471679687499929,0.7399266129445133
5,39,91,2.865234375000071,0.8477662723920111
5,40,94,2.262695312499986,0.6608087842229708
5,41,96,2.6816406250000426,0.7701117563171623
5,42,99,2.0888671874998863,0.5912507155648472
5,43,102,1.5126953124999574,0.42464032753884084
5,44,105,0.9248046874997868,0.2569761675998713
5,45,107,1.3291015625000426,0.3625293490429341
5,46,109,1.7333984375000995,0.4692347002573982
5,47,111,2.145507812500071,0.5771850916806336
5,48,113,2.556640625000057,0.6806651054273032
5,49,115,2.9560546874999005,0.7797348958292737
5,50,117,3.333984374999986,0.8712618499011422
5,51,119,3.7373046874999716,0.9714681814432277
5,52,121,4.120117187499957,1.0622454824168566
5,53,124,3.495117187499929,0.8903056587635377
5,54,127,2.908203125,0.7321369784400129
6,1,2,0.5253906250000075,0.5253906250000075
6,2,5,-0.07812499999999822,-0.07812499999999822
6,3,7,0.30078125000000533,0.30078125000000533
6,4,10,-0.30859375000000355,-0.295922496960487
6,5,13,-0.9062500000000071,-0.7766230536799609
6,6,16,-1.503906249999993,-1.151827083886098
6,7,19,-2.09765625,-1.5122853012353765
6,8,21,-1.678710937499993,-1.1261228031961397
6,9,24,-2.264648437500025,-1.4147570906007274
6,10,26,-1.8701171874999787,-1.1212698105114374
6,11,28,-1.4414062500000142,-0.831183399490701
6,12,30,-1.0634765625000142,-0.5820742624024777
6,13,32,-0.6572265625000249,-0.3432397211181906
6,14,35,-1.241210937499993,-0.6176375474180613
6,15,37,-0.8300781250000284,-0.39681740508385605
6,16,40,-1.437500000000007,-0.6729460472812201
6,17,42,-1.034179687499993,-0.4689237187919443
6,18,44,-0.6376953125000213,-0.28036069137468417
6,19,46,-0.22753906249995026,-0.09666727950700962
6,20,48,0.1787109375,0.07376628405960076
6,21,51,-0.4208984374999787,-0.16969373595147338
6,22,54,-1.0429687500000284,-0.4105516061203979
6,23,57,-1.657226562499993,-0.6367870841594107
6,24,60,-2.2792968750000284,-0.8592689875739445
6,25,62,-1.8603515625000355,-0.689603736867057
6,26,64,-1.4414062500000497,-0.5211903354436056
6,27,66,-1.0205078124999147,-0.36360109060299267
6,28,68,-0.628906249999929,-0.22190520901547323
6,29,71,-1.2431640625001137,-0.4322843142511809
6,30,74,-1.838867187500071,-0.6225845628897919
6,31,77,-2.446289062500014,-0.8062843808612358
6,32,80,-3.015625000000014,-0.9776312110041105
6,33,82,-2.603515624999986,-0.8327586016966073
6,34,85,-3.1855468750000995,-1.0006923645078853
6,35,88,-3.799804687499872,-1.1845904692909848
6,36,91,-4.364257812499986,-1.3520330191205352
6,37,94,-4.944335937499972,-1.5045525192932585
6,38,96,-4.528320312500071,-1.3556063627909367
6,39,98,-4.134765624999929,-1.2233955001048482
6,40,101,-4.737304687500014,-1.3835060044305831
6,41,103,-4.318359374999957,-1.2401435493206132
6,42,106,-4.911132812500114,-1.3900887557624344
6,43,108,-4.487304687500043,-1.2596657876314055
6,44,110,-4.075195312500213,-1.132377557966807
6,45,113,-4.670898437499957,-1.2740469334844102
6,46,116,-5.2666015624999005,-1.4256804160495524
6,47,119,-5.854492187499929,-1.5749770708353399
6,48,121,-5.443359374999943,-1.4492082878730572
6,49,124,-6.0439453125000995,-1.5942448861207852
6,50,126,-5.666015625000014,-1.480685780060475
6,51,128,-5.262695312500028,-1.3679754454658015
6,52,130,-4.879882812500043,-1.2581276785108162
6,53,132,-4.504882812500071,-1.1475216551764034
6,54,134,-4.091796875,-1.0301054196318515
7,1,3,-0.47460937499999245,-0.47460937499999245
7,2,5,-0.07812499999999822,-0.07812499999999822
7,3,8,-0.6992187499999947,-0.6992187499999947
7,4,11,-1.3085937500000036,-1.25486122128813
7,5,14,-1.906250000000007,-1.6335864232578419
7,6,17,-2.503906249999993,-1.9177173007038708
7,7,20,-3.09765625,-2.233225780036599
7,8,22,-2.678710937499993,-1.79694871970158
7,9,24,-2.264648437500025,-1.4147570906007274
7,10,27,-2.8701171874999787,-1.720841761406333
7,11,30,-3.441406250000014,-1.9844785229032613
7,12,33,-4.063476562500014,-2.2240688759014566
7,13,35,-3.657226562500025,-1.9100040944837802
7,14,37,-3.241210937499993,-1.6128552477423703
7,15,39,-2.8300781250000284,-1.3529139293329258
7,16,42,-3.437500000000007,-1.6092188087159565
7,17,44,-3.034179687499993,-1.3757752542838315
7,18,46,-2.6376953125000213,-1.1596542532970944
7,19,48,-2.2275390624999503,-0.9463436247018551
7,20,50,-1.8212890625,-0.7517711462904668
7,21,53,-2.4208984374999787,-0.9760342724448262
7,22,55,-2.0429687500000284,-0.8041891011272106
7,23,58,-2.657226562499993,-1.021035743074696
7,24,60,-2.2792968750000284,-0.8592689875739445
7,25,62,-1.8603515625000355,-0.689603736867057
7,26,65,-2.4414062500000497,-0.8827749584071786
7,27,68,-3.0205078124999147,-1.0761896394594437
7,28,70,-2.628906249999929,-0.9275913395492318
7,29,73,-3.2431640625001137,-1.127742504028351
7,30,76,-3.838867187500071,-1.2997238007008616
7,31,78,-3.446289062500014,-1.135879273476765
7,32,81,-4.015625000000014,-1.301819799109099
7,33,84,-4.603515624999986,-1.4724771374335395
7,34,86,-4.1855468750000995,-1.3148275518947774
7,35,88,-3.799804687499872,-1.1845904692909848
7,36,90,-3.364257812499986,-1.042236238726838
7,37,92,-2.9443359374999716,-0.8959561219966733
7,38,95,-3.528320312500071,-1.056244509114444
7,39,98,-4.134765624999929,-1.2233955001048482
7,40,100,-3.737304687500014,-1.0914610346229325
7,41,102,-3.3183593749999574,-0.9529642199437882
7,42,104,-2.9111328125001137,-0.8239917639546397
7,43,107,-3.4873046875000426,-0.9789481017696978
7,44,109,-3.075195312500213,-0.8545068128534712
7,45,112,-3.6708984374999574,-1.0012842197298528
7,46,114,-3.2666015624999005,-0.8842760971047094
7,47,116,-2.854492187499929,-0.7679162598918498
7,48,119,-3.443359374999943,-0.9167399395479672
7,49,121,-3.0439453125000995,-0.8029182921374322
7,50,124,-3.666015625000014,-0.9580307511801155
7,51,126,-3.2626953125000284,-0.8480990839304616
7,52,128,-2.8798828125000426,-0.7424891983046666
7,53,130,-2.504882812500071,-0.6380648266914182
7,54,132,-2.091796875,-0.5266075916113189
8,1,3,-0.47460937499999245,-0.47460937499999245
8,2,5,-0.07812499999999822,-0.07812499999999822
8,3,7,0.30078125000000533,0.30078125000000533
8,4,9,0.6914062499999964,0.663016227367156
8,5,12,0.0937499999999929,0.08034031589792026
8,6,14,0.4960937500000071,0.3799533497494474
8,7,17,-0.09765625,-0.07040434363293187
8,8,19,0.3212890625000071,0.21552902981474098
8,9,22,-0.26464843750002487,-0.16532952632722248
8,10,24,0.12988281250002132,0.07787409127835371
8,11,26,0.5585937499999858,0.3221117239218592
8,12,28,0.9365234374999858,0.512588813263508
8,13,31,0.34277343749997513,0.17901507000367253
8,14,34,-0.2412109374999929,-0.12002869725590679
8,15,37,-0.8300781250000284,-0.39681740508385605
8,16,39,-0.4375000000000071,-0.2048096665638519
8,17,41,-0.034179687499992895,-0.01549795104600071
8,18,44,-0.6376953125000213,-0.28036069137468417
8,19,47,-1.2275390624999503,-0.5215054521044323
8,20,50,-1.8212890625,-0.7517711462904668
8,21,52,-1.4208984374999787,-0.5728640041981499
8,22,54,-1.0429687500000284,-0.4105516061203979
8,23,57,-1.657226562499993,-0.6367870841594107
8,24,59,-1.2792968750000284,-0.4822803657762975
8,25,62,-1.8603515625000355,-0.689603736867057
8,26,65,-2.4414062500000497,-0.8827749584071786
8,27,67,-2.0205078124999147,-0.7198953650312181
8,28,70,-2.628906249999929,-0.9275913395492318
8,29,72,-2.2431640625001137,-0.780013409139766
8,30,74,-1.838867187500071,-0.6225845628897919
8,31,77,-2.446289062500014,-0.8062843808612358
8,32,80,-3.015625000000014,-0.9776312110041105
8,33,82,-2.603515624999986,-0.8327586016966073
8,34,84,-2.1855468750000995,-0.686557177120993
8,35,86,-1.799804687499872,-0.5610897545369322
8,36,88,-1.3642578124999858,-0.42264267793944377
8,37,90,-0.9443359374999716,-0.287359724700088
8,38,93,-1.528320312500071,-0.45752080176145815
8,39,95,-1.134765624999929,-0.33575474046333703
8,40,98,-1.7373046875000142,-0.5073710950076314
8,41,100,-1.3183593749999574,-0.37860556119013805
8,42,102,-0.9111328125001137,-0.2578947721468449
8,43,104,-0.48730468750004263,-0.1367950441845746
8,44,107,-1.0751953125002132,-0.2987653226268
8,45,110,-1.6708984374999574,-0.45575879222073806
8,46,113,-2.2666015624999005,-0.6135739376322878
8,47,115,-1.854492187499929,-0.4988959895773531
8,48,118,-2.443359374999943,-0.650505765385422
8,49,120,-2.0439453125000995,-0.5391427608096478
8,50,122,-1.6660156250000142,-0.4353757222997562
8,51,124,-1.2626953125000284,-0.32822272239512185
8,52,126,-0.8798828125000426,-0.2268507180985172
8,53,129,-1.504882812500071,-0.3833364124489255
8,54,131,-1.091796875,-0.27485867760105254
9,1,3,-0.47460937499999245,-0.47460937499999245
9,2,5,-0.07812499999999822,-0.07812499999999822
9,3,7,0.30078125000000533,0.30078125000000533
9,4,9,0.6914062499999964,0.663016227367156
9,5,11,1.093749999999993,0.9373036854758013
9,6,13,1.496093750000007,1.1458435665672202
9,7,15,1.90234375,1.371476613969513
9,8,17,2.321289062500007,1.5571808628256216
9,9,18,3.735351562499975,2.333525602219787
9,10,20,4.129882812500021,2.476161894857936
9,11,23,3.558593749999986,2.0520544090406996
9,12,26,2.936523437499986,1.6072518889294938
9,13,28,3.342773437499975,1.745779443369262
9,14,30,3.758789062500007,1.8704067033927112
9,15,33,3.1699218749999716,1.5153756434142835
9,16,35,3.562499999999993,1.6677358563056208
9,17,37,3.965820312500007,1.7982051199377735
9,18,39,4.362304687499979,1.9178732134313417
9,19,41,4.77246093750005,2.027523583480104
9,20,44,4.1787109375,1.7248411447597358
9,21,46,4.579101562500021,1.8461576052819089
9,22,49,3.9570312499999716,1.5576358689136658
9,23,51,4.342773437500007,1.6687048693323017
9,24,54,3.7207031249999716,1.4026627432119378
9,25,57,3.1396484374999645,1.1638194299357065
9,26,59,3.5585937499999503,1.2867327793742593
9,27,61,3.9794921875000853,1.4178702815381345
9,28,63,4.371093750000071,1.5423101173189233
9,29,66,3.7568359374998863,1.3063611601917444
9,30,69,3.161132812499929,1.0702635316378826
9,31,72,2.553710937499986,0.8416900822164103
9,32,75,1.9843749999999858,0.6433117295208319
9,33,77,2.396484375000014,0.766537737645723
9,34,79,2.8144531249999005,0.8841187598134682
9,35,82,2.200195312500128,0.6859116749711729
9,36,85,1.6357421875000142,0.5067476632416477
9,37,87,2.0556640625000284,0.6255348712447899
9,38,89,2.471679687499929,0.7399266129445133
9,39,91,2.865234375000071,0.8477662723920111
9,40,93,3.262695312499986,0.9528537540306214
9,41,95,3.6816406250000426,1.0572910856939874
9,42,97,4.088867187499886,1.157347707372642
9,43,100,3.5126953124999574,0.9860756992622562
9,44,103,2.924804687499787,0.8127176578265425
9,45,106,2.3291015625000426,0.6352920627974915
9,46,108,2.7333984375000995,0.7399368597298197
9,47,111,2.145507812500071,0.5771850916806336
9,48,114,1.5566406250000568,0.4144309312647581
9,49,116,1.9560546874999005,0.5159593645014894
9,50,119,1.3339843749999858,0.34860682102078283
9,51,121,1.7373046874999716,0.4515918199078879
9,52,123,2.1201171874999574,0.546607002210707
9,53,126,1.495117187499929,0.38084883027855243
9,54,129,0.908203125,0.22863915041948019
10,1,2,0.5253906250000075,0.5253906250000075
10,2,5,-0.07812499999999822,-0.07812499999999822
10,3,8,-0.6992187499999947,-0.6992187499999947
10,4,10,-0.30859375000000355,-0.295922496960487
10,5,12,0.0937499999999929,0.08034031589792026
10,6,14,0.4960937500000071,0.3799533497494474
10,7,16,0.90234375,0.6505361351682905
10,8,18,1.321289062500007,0.8863549463201813
10,9,21,0.7353515624999751,0.45938425580952996
10,10,24,0.12988281250002132,0.07787409127835371
10,11,26,0.5585937499999858,0.3221117239218592
10,12,29,-0.06347656250001421,-0.034742724569484865
10,13,31,0.34277343749997513,0.17901507000367253
10,14,33,0.7587890625000071,0.37758015290624775
10,15,36,0.16992187499997158,0.08123085704067887
10,16,38,0.5624999999999929,0.2633267141535163
10,17,40,0.9658203125000071,0.43792781669994285
10,18,42,1.3623046874999787,0.5989328705477261
10,19,44,1.7724609375000497,0.7530090656878359
10,20,47,1.1787109375,0.48653499923463456
10,21,50,0.5791015625000213,0.23347653229520304
10,22,52,0.9570312499999716,0.37672338389322757
10,23,54,1.342773437500007,0.5159588925864455
10,24,56,1.7207031249999716,0.6486854996166438
10,25,58,2.1396484374999645,0.7931347965751538
10,26,61,1.5585937499999503,0.5635635334471133
10,27,63,1.9794921875000853,0.7052817326816837
10,28,65,2.371093750000071,0.8366239867851647
10,29,68,1.7568359374998863,0.6109029704145743
10,30,71,1.161132812499929,0.39312429382681285
10,31,73,1.5537109374999858,0.5120951896008811
10,32,76,0.9843749999999858,0.3191231414158434
10,33,78,1.3964843750000142,0.44667846977725695
10,34,80,1.8144531249999005,0.5699835724265759
10,35,81,3.200195312500128,0.9976620323481992
10,36,82,4.635742187500014,1.4361380044227392
10,37,85,4.055664062500028,1.2341312685413752
10,38,88,3.471679687499929,1.0392884666210063
10,39,91,2.865234375000071,0.8477662723920111
10,40,94,2.262695312499986,0.6608087842229708
10,41,96,2.6816406250000426,0.7701117563171623
10,42,98,3.0888671874998863,0.8742992114687447
10,43,100,3.5126953124999574,0.9860756992622562
10,44,103,2.924804687499787,0.8127176578265425
10,45,105,3.3291015625000426,0.9080547765520488
10,46,108,2.7333984375000995,0.7399368597298197
10,47,110,3.145507812500071,0.8462053619951302
10,48,112,3.556640625000057,0.9468992795898482
10,49,115,2.9560546874999005,0.7797348958292737
10,50,117,3.333984374999986,0.8712618499011422
10,51,119,3.7373046874999716,0.9714681814432277
10,52,122,3.1201171874999574,0.8044262423137818
10,53,125,2.495117187499929,0.6355772445210451
10,54,128,1.908203125,0.4803880644297466
11,1,3,-0.47460937499999245,-0.47460937499999245
11,2,5,-0.07812499999999822,-0.07812499999999822
11,3,8,-0.6992187499999947,-0.6992187499999947
11,4,10,-0.30859375000000355,-0.295922496960487
11,5,13,-0.9062500000000071,-0.7766230536799609
11,6,16,-1.503906249999993,-1.151827083886098
11,7,18,-1.09765625,-0.7913448224341543
11,8,20,-0.6787109374999929,-0.4552968866906994
11,9,23,-1.2646484375000249,-0.790043308463975
11,10,26,-1.8701171874999787,-1.1212698105114374
11,11,28,-1.4414062500000142,-0.831183399490701
11,12,31,-2.063476562500014,-1.1294058002354708
11,13,34,-2.657226562500025,-1.387749303361917
11,14,36,-2.241210937499993,-1.1152463975802158
11,15,38,-1.8300781250000284,-0.8748656672083909
11,16,40,-1.437500000000007,-0.6729460472812201
11,17,43,-2.034179687499993,-0.9223494865378878
11,18,46,-2.6376953125000213,-1.1596542532970944
11,19,48,-2.2275390624999503,-0.9463436247018551
11,20,50,-1.8212890625,-0.7517711462904668
11,21,52,-1.4208984374999787,-0.5728640041981499
11,22,54,-1.0429687500000284,-0.4105516061203979
11,23,56,-0.6572265624999929,-0.25253842524412523
11,24,58,-0.2792968750000284,-0.10529174397865043
11,25,60,0.13964843749996447,0.05176552985404839
11,26,62,0.5585937499999503,0.20197891048354036
11,27,64,0.9794921875000853,0.3489874582534582
11,28,67,0.37109375000007105,0.13093785625140605
11,29,70,-0.2431640625001137,-0.08455521936259586
11,30,73,-0.838867187500071,-0.284014943984257
11,31,76,-1.4462890625000142,-0.4766894882457066
11,32,78,-1.0156250000000142,-0.3292540347941335
11,33,80,-0.6035156249999858,-0.19304006595967516
11,34,82,-0.18554687500009948,-0.05828680234720852
11,35,84,0.2001953125001279,0.06241096021712033
11,36,86,0.6357421875000142,0.19695088284795054
11,37,89,0.05566406250002842,0.016938473948204625
11,38,92,-0.528320312500071,-0.15815894808496525
11,39,95,-1.134765624999929,-0.33575474046333703
11,40,98,-1.7373046875000142,-0.5073710950076314
11,41,101,-2.3183593749999574,-0.6657848905669631
11,42,104,-2.9111328125001137,-0.8239917639546397
11,43,107,-3.4873046875000426,-0.9789481017696978
11,44,110,-4.075195312500213,-1.132377557966807
11,45,112,-3.6708984374999574,-1.0012842197298528
11,46,114,-3.2666015624999005,-0.8842760971047094
11,47,117,-3.854492187499929,-1.0369365302063465
11,48,120,-4.443359374999943,-1.182974113710512
11,49,122,-4.0439453125000995,-1.0666938234652166
11,50,124,-3.666015625000014,-0.9580307511801155
11,51,127,-4.262695312500028,-1.1080372646981316
11,52,130,-4.879882812500043,-1.2581276785108162
11,53,130,-2.504882812500071,-0.6380648266914182
11,54,132,-2.091796875,-0.5266075916113189
12,1,2,0.5253906250000075,0.5253906250000075
12,2,4,0.9218750000000018,0.9218750000000018
12,3,6,1.3007812500000053,1.3007812500000053
12,4,8,1.6914062499999964,1.621954951694799
12,5,11,1.093749999999993,0.9373036854758013
12,6,14,0.4960937500000071,0.3799533497494474
12,7,16,0.90234375,0.6505361351682905
12,8,18,1.321289062500007,0.8863549463201813
12,9,21,0.7353515624999751,0.45938425580952996
12,10,24,0.12988281250002132,0.07787409127835371
12,11,26,0.5585937499999858,0.3221117239218592
12,12,28,0.9365234374999858,0.512588813263508
12,13,31,0.34277343749997513,0.17901507000367253
12,14,34,-0.2412109374999929,-0.12002869725590679
12,15,36,0.16992187499997158,0.08123085704067887
12,16,38,0.5624999999999929,0.2633267141535163
12,17,40,0.9658203125000071,0.43792781669994285
12,18,42,1.3623046874999787,0.5989328705477261
12,19,44,1.7724609375000497,0.7530090656878359
12,20,47,1.1787109375,0.48653499923463456
12,21,50,0.5791015625000213,0.23347653229520304
12,22,52,0.9570312499999716,0.37672338389322757
12,23,54,1.342773437500007,0.5159588925864455
12,24,56,1.7207031249999716,0.6486854996166438
12,25,59,1.1396484374999645,0.4224501632146011
12,26,61,1.5585937499999503,0.5635635334471133
12,27,63,1.9794921875000853,0.7052817326816837
12,28,66,1.371093750000071,0.48378092151828533
12,29,68,1.7568359374998863,0.6109029704145743
12,30,70,2.161132812499929,0.7316939127323477
12,31,73,1.5537109374999858,0.5120951896008811
12,32,75,1.9843749999999858,0.6433117295208319
12,33,78,1.3964843750000142,0.44667846977725695
12,34,81,0.8144531249999005,0.2558483850396837
12,35,84,0.2001953125001279,0.06241096021712033
12,36,86,0.6357421875000142,0.19695088284795054
12,37,89,0.05566406250002842,0.016938473948204625
12,38,92,-0.528320312500071,-0.15815894808496525
12,39,94,-0.13476562499992895,-0.03987448724949998
12,40,96,0.2626953124999858,0.07671884460766969
12,41,98,0.6816406250000426,0.19575309756351217
12,42,100,1.0888671874998863,0.30820221966094985
12,43,102,1.5126953124999574,0.42464032753884084
12,44,104,1.9248046874997868,0.534846912713207
12,45,107,1.3291015625000426,0.3625293490429341
12,46,110,0.7333984375000995,0.1985325407849767
12,47,112,1.145507812500071,0.3081648213661369
12,48,114,1.5566406250000568,0.4144309312647581
12,49,116,1.9560546874999005,0.5159593645014894
12,50,119,1.3339843749999858,0.34860682102078283
12,51,122,0.7373046874999716,0.191653639140218
