node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
124,123,13,10,12,1191.1306524527884,99.26088770439902,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13]",25
125,124,11,11,11,163.1469187113803,14.831538064670935,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13, 11]",28
126,125,16,12,10,137.11746239253506,13.711746239253506,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13, 11, 16]",29
127,126,13,13,9,129.2114056312799,14.356822847919988,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13, 11, 16, 13]",31
128,127,18,14,8,108.79765058380053,13.599706322975067,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13, 11, 16, 13, 18]",34
129,128,6,15,7,105.23099935041904,15.03299990720272,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13, 11, 16, 13, 18, 6]",36
130,129,6,16,6,101.66434811703755,16.944058019506258,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13, 11, 16, 13, 18, 6, 6]",38
131,130,8,17,5,98.09769688365603,19.619539376731204,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13, 11, 16, 13, 18, 6, 6, 8]",41
132,131,3,18,4,78.96023757966898,19.740059394917246,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13, 11, 16, 13, 18, 6, 6, 8, 3]",43
133,132,4,19,3,59.05700082958655,19.685666943195518,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13, 11, 16, 13, 18, 6, 6, 8, 3, 4]",45
134,1,21,2,1,6.119242720366019,6.119242720366019,"[15, 21]",5
135,118,9,5,1,19.392718452685518,19.392718452685518,"[15, 10, 2, 12, 9]",13
136,133,16,20,2,39.919541525599485,19.959770762799742,"[15, 10, 2, 12, 6, 8, 12, 6, 8, 13, 11, 16, 13, 18, 6, 6, 8, 3, 4, 16]",47
137,119,6,6,80,5865.15855841971,73.31448198024637,"[15, 10, 2, 12, 6, 6]",14
138,137,9,7,77,4789.942504959372,62.20704551895288,"[15, 10, 2, 12, 6, 6, 9]",17
139,2,12,3,1,27.56101121103598,27.56101121103598,"[15, 10, 12]",8
140,102,2,4,104,9759.214923740634,93.83860503596763,"[15, 10, 2, 2]",9
141,140,13,5,61,4113.149201818139,67.42867543964162,"[15, 10, 2, 2, 13]",11
142,141,1,6,34,1525.6307897454587,44.87149381604291,"[15, 10, 2, 2, 13, 1]",13
143,142,18,7,26,403.8938343313319,15.534378243512766,"[15, 10, 2, 2, 13, 1, 18]",16
144,143,8,8,15,215.07880962684263,14.338587308456175,"[15, 10, 2, 2, 13, 1, 18, 8]",19
145,0,7,1,1,6.885020166461374,6.885020166461374,[7],2
146,144,12,9,14,189.81513075409268,13.558223625292333,"[15, 10, 2, 2, 13, 1, 18, 8, 12]",22
147,146,6,10,13,185.73796122331427,14.287535478716482,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6]",24
148,147,9,11,12,181.66079169253587,15.138399307711323,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9]",27
149,148,18,12,11,156.39711281978595,14.217919347253268,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18]",30
150,149,9,13,10,152.83046158640445,15.283046158640445,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18, 9]",33
151,150,4,14,9,129.35359675454367,14.372621861615963,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18, 9, 4]",35
152,151,13,15,8,110.72665574795349,13.840831968494186,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18, 9, 4, 13]",37
153,152,21,16,7,90.82341899787107,12.974774142553011,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18, 9, 4, 13, 21]",39
154,153,21,17,6,73.21751458607471,12.20291909767912,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18, 9, 4, 13, 21, 21]",41
155,154,6,18,5,56.63264676907218,11.326529353814436,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18, 9, 4, 13, 21, 21, 6]",43
156,155,6,19,4,40.303038100768084,10.075759525192021,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18, 9, 4, 13, 21, 21, 6, 6]",45
157,138,4,8,74,3714.4711923503346,50.1955566533829,"[15, 10, 2, 12, 6, 6, 9, 4]",19
158,157,12,9,19,160.680703560485,8.456879134762369,"[15, 10, 2, 12, 6, 6, 9, 4, 12]",22
159,158,6,10,17,151.25006875543593,8.89706286796682,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6]",24
160,159,9,11,15,143.0957296938791,9.539715312925273,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9]",27
161,160,4,12,14,122.93723379509822,8.781230985364159,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4]",29
162,161,3,13,13,101.75770130152355,7.827515484732581,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3]",31
163,162,18,14,12,96.40423602725289,8.033686335604408,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18]",34
164,140,16,5,1,27.00123633965301,27.00123633965301,"[15, 10, 2, 2, 16]",11
165,163,6,15,11,74.96944438497975,6.815404034998159,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18, 6]",36
166,156,8,20,3,23.973429432464,7.991143144154666,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18, 9, 4, 13, 21, 21, 6, 6, 8]",47
167,165,9,16,10,70.12649740810599,7.012649740810599,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18, 6, 9]",39
168,167,1,17,9,50.733778955420476,5.637086550602275,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18, 6, 9, 1]",41
169,102,16,4,1,7.6507976125567305,7.6507976125567305,"[15, 10, 2, 16]",9
170,141,21,6,1,22.45582823706694,22.45582823706694,"[15, 10, 2, 2, 13, 21]",13
171,168,1,18,8,45.63557282984827,5.704446603731034,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18, 6, 9, 1, 1]",43
172,171,4,19,7,28.795445864147275,4.113635123449611,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18, 6, 9, 1, 1, 4]",45
173,166,3,21,2,6.112265871969192,3.056132935984596,"[15, 10, 2, 2, 13, 1, 18, 8, 12, 6, 9, 18, 9, 4, 13, 21, 21, 6, 6, 8, 3]",50
174,172,12,20,6,23.952498887273517,3.9920831478789194,"[15, 10, 2, 12, 6, 6, 9, 4, 12, 6, 9, 4, 3, 18, 6, 9, 1, 1, 4, 12]",48
