node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
1228,977,1,16,2,10.329113378077057,5.164556689038529,"[20, 17, 1, 18, 8, 13, 21, 1, 1, 1, 18, 6, 8, 13, 9, 1]",37
1229,1227,8,11,8,51.210414249638404,6.4013017812048005,"[20, 15, 6, 9, 18, 9, 18, 9, 18, 6, 8]",28
1230,1229,2,12,7,42.93651990376881,6.1337885576812585,"[20, 15, 6, 9, 18, 9, 18, 9, 18, 6, 8, 2]",30
1231,1132,13,15,10,81.56556969098637,8.156556969098636,"[20, 15, 21, 20, 15, 21, 8, 2, 16, 12, 6, 9, 1, 4, 13]",34
1232,1231,7,16,9,68.75219609994595,7.639132899993994,"[20, 15, 21, 20, 15, 21, 8, 2, 16, 12, 6, 9, 1, 4, 13, 7]",36
1233,433,9,6,1,4.825416862039953,4.825416862039953,"[20, 15, 21, 20, 15, 9]",15
1234,1232,20,17,8,59.766940147781696,7.470867518472712,"[20, 15, 21, 20, 15, 21, 8, 2, 16, 12, 6, 9, 1, 4, 13, 7, 20]",39
1235,1234,12,18,7,50.97091797520593,7.2815597107437044,"[20, 15, 21, 20, 15, 21, 8, 2, 16, 12, 6, 9, 1, 4, 13, 7, 20, 12]",41
1236,1235,9,19,6,46.607200751471396,7.767866791911899,"[20, 15, 21, 20, 15, 21, 8, 2, 16, 12, 6, 9, 1, 4, 13, 7, 20, 12, 9]",44
1237,1236,4,20,5,37.70712860296757,7.541425720593514,"[20, 15, 21, 20, 15, 21, 8, 2, 16, 12, 6, 9, 1, 4, 13, 7, 20, 12, 9, 4]",46
1238,1237,16,21,4,25.747616726560572,6.436904181640143,"[20, 15, 21, 20, 15, 21, 8, 2, 16, 12, 6, 9, 1, 4, 13, 7, 20, 12, 9, 4, 16]",48
1239,1238,13,22,3,19.97968001441439,6.65989333813813,"[20, 15, 21, 20, 15, 21, 8, 2, 16, 12, 6, 9, 1, 4, 13, 7, 20, 12, 9, 4, 16, 13]",50
1240,473,3,8,1,4.825416862039953,4.825416862039953,"[20, 15, 21, 20, 15, 21, 8, 3]",19
1241,1239,1,23,2,13.11358101137052,6.55679050568526,"[20, 15, 21, 20, 15, 21, 8, 2, 16, 12, 6, 9, 1, 4, 13, 7, 20, 12, 9, 4, 16, 13, 1]",52
1242,474,3,9,1,4.825416862039953,4.825416862039953,"[20, 15, 21, 20, 15, 21, 8, 2, 3]",21
1243,318,2,5,8,54.64915806495079,6.831144758118849,"[20, 15, 21, 20, 2]",12
1244,1243,13,6,7,47.04495759147868,6.720708227354097,"[20, 15, 21, 20, 2, 13]",14
1245,1244,1,7,6,39.08642639661236,6.514404399435393,"[20, 15, 21, 20, 2, 13, 1]",16
1246,1245,18,8,5,30.78295769667259,6.156591539334518,"[20, 15, 21, 20, 2, 13, 1, 18]",19
1247,1185,18,19,2,10.114182878017006,5.057091439008503,"[20, 15, 21, 7, 20, 3, 4, 3, 18, 8, 16, 13, 1, 4, 13, 1, 4, 3, 18]",44
1248,1046,2,15,4,26.00302980487783,6.5007574512194575,"[20, 15, 10, 16, 12, 9, 4, 13, 6, 9, 4, 13, 4, 2, 2]",36
1249,1246,9,9,4,25.95754083463264,6.48938520865816,"[20, 15, 21, 20, 2, 13, 1, 18, 9]",22
1250,1249,1,10,3,18.178649351949964,6.0595497839833214,"[20, 15, 21, 20, 2, 13, 1, 18, 9, 1]",24
1251,1250,1,11,2,10.807258172326922,5.403629086163461,"[20, 15, 21, 20, 2, 13, 1, 18, 9, 1, 1]",26
1252,936,16,10,2,11.008701795867626,5.504350897933813,"[20, 15, 21, 9, 18, 8, 16, 2, 2, 16]",24
1253,1230,13,13,6,37.41855358427073,6.236425597378456,"[20, 15, 6, 9, 18, 9, 18, 9, 18, 6, 8, 2, 13]",32
1254,548,6,8,1,4.363717223734538,4.363717223734538,"[20, 15, 21, 21, 20, 8, 12, 6]",21
1255,587,6,4,4,27.533319098433296,6.883329774608324,"[20, 13, 21, 6]",8
1256,1255,6,5,3,19.333064296967517,6.444354765655839,"[20, 13, 21, 6, 6]",10
1257,1256,6,6,2,12.426145412373415,6.213072706186708,"[20, 13, 21, 6, 6, 6]",12
