parent_id,action,child_id
151,16,3120
152,6,328
152,9,524
152,8,785
153,12,352
153,3,550
153,16,748
153,13,946
153,2,1144
154,1,483
154,4,659
154,18,857
155,16,265
155,14,551
155,3,794
155,2,1036
155,12,1256
155,17,1498
155,15,1740
155,6,1982
155,13,2224
155,8,2465
155,9,2707
156,2,449
156,16,667
156,3,912
156,12,1196
156,13,1459
157,4,409
157,18,559
157,1,818
158,1,466
158,11,685
158,20,949
158,10,1213
158,8,1323
158,7,1587
158,18,1829
158,9,2094
158,4,2336
158,6,2600
158,21,2843
159,6,554
159,8,1083
159,9,1302
160,2,309
160,12,529
160,16,793
160,3,1057
160,13,1277
161,8,423
161,9,642
161,6,842
162,2,289
162,13,626
162,16,823
162,12,1085
162,3,1284
163,12,1457
163,2,2712
163,13,3791
163,16,5023
163,3,6190
164,12,654
164,3,1051
164,13,1316
164,2,1580
164,16,1911
165,17,1462
165,8,2803
165,14,3992
165,13,5335
165,9,6984
165,12,8391
165,6,9599
166,2,498
166,12,828
166,3,1203
166,13,1533
166,16,1973
167,18,401
167,1,625
167,4,825
168,12,365
168,18,627
168,2,893
168,19,1024
168,1,1310
168,3,1530
168,5,1816
168,13,2080
168,22,2322
168,4,2563
168,16,2805
169,6,454
169,8,656
169,9,832
170,1,471
170,4,651
170,18,804
171,18,392
171,4,608
171,1,939
172,4,700
172,18,1028
172,7,1358
172,21,1556
172,6,1886
172,11,2216
172,8,2570
172,20,2899
172,1,3229
172,10,3560
172,9,3891
173,9,503
173,8,965
173,6,1296
174,4,966
174,1,1647
174,18,2196
175,1,396
175,4,616
175,18,814
176,13,615
176,12,923
176,2,1341
176,16,1649
176,3,2023
177,7,422
177,20,510
177,1,750
177,4,992
177,11,1234
177,8,1476
177,9,1718
177,6,1960
177,10,2202
177,18,2443
177,21,2686
178,18,472
178,1,710
178,4,956
179,1,331
179,4,595
179,18,925
180,6,495
180,9,731
180,8,975
181,9,776
181,8,1105
181,6,1414
182,12,290
182,16,532
182,13,751
182,2,993
182,3,1235
183,21,339
183,20,511
183,1,752
183,18,994
183,10,1283
183,4,1479
183,8,1720
183,11,1963
183,7,2205
183,6,2447
183,9,2710
184,18,315
184,1,562
184,4,867
185,3,755
185,2,1084
185,16,1412
185,12,1744
185,13,2074
186,3,822
186,2,1374
186,12,1814
186,16,2495
186,13,3155
187,18,806
187,4,1379
187,1,1929
188,4,299
188,18,560
188,1,761
189,9,424
189,4,603
189,18,869
189,20,1134
189,6,1353
189,10,1573
189,1,1793
189,8,2035
189,7,2277
189,11,2520
189,21,2740
190,4,369
190,18,500
190,1,698
191,1,432
191,18,634
191,4,854
192,4,480
192,13,675
192,16,852
192,12,1004
192,22,1245
192,19,1531
192,5,1796
192,3,2082
192,2,2367
192,18,2610
192,1,2874
193,13,393
193,12,613
193,3,811
193,2,1075
193,16,1274
194,3,383
194,16,607
194,15,870
194,9,1069
194,17,1311
194,2,1532
194,13,1795
194,8,2037
194,6,2258
194,14,2499
194,12,2741
195,3,456
195,16,590
195,2,787
195,12,984
195,13,1248
196,12,1362
196,16,2791
196,3,3781
196,2,5429
196,13,6529
197,3,418
197,13,506
197,12,704
197,2,902
197,16,1100
198,4,373
198,1,571
198,18,769
199,6,379
199,9,662
199,8,926
200,7,288
200,20,507
200,21,771
200,11,1035
200,8,1299
200,9,1541
200,1,1761
200,4,1981
200,18,2201
200,10,2444
200,6,2685
201,17,496
201,2,734
201,13,978
201,9,1174
201,6,1437
201,16,1634
201,3,1786
201,8,2026
201,14,2269
201,12,2511
201,15,2753
202,9,377
202,6,575
202,8,839
203,16,358
203,12,664
203,13,864
203,2,1016
203,3,1261
204,18,267
204,4,519
204,2,758
204,22,1018
204,5,1262
204,12,1526
204,3,1768
204,13,2012
204,16,2276
204,1,2494
204,19,2757
205,16,427
205,3,695
205,13,914
205,2,1111
205,12,1331
206,16,951
206,13,1724
206,2,1944
206,12,2606
206,3,3046
207,4,759
207,18,889
207,1,1198
208,11,475
208,8,581
208,6,796
208,1,1020
208,20,1264
208,7,1504
208,10,1767
208,4,1965
208,21,2207
208,18,2449
208,9,2692
209,3,542
209,16,1005
209,13,1335
209,2,1665
209,12,1885
210,2,556
210,13,887
210,16,1324
210,3,1545
210,12,1986
211,16,272
211,13,515
211,2,757
211,12,1001
211,3,1244
212,2,390
212,12,610
212,16,808
212,13,941
212,3,1140
213,6,275
213,8,513
213,9,760
214,13,327
214,12,525
214,16,789
214,2,987
214,3,1120
215,2,414
215,13,719
215,12,983
215,3,1114
215,16,1399
216,2,526
216,3,834
216,16,1163
216,12,1515
216,13,1845
217,21,678
217,8,942
217,6,1337
217,11,1470
217,1,1822
217,10,2175
217,20,2481
217,7,2812
217,18,3078
217,9,3408
217,4,3760
218,2,477
218,12,677
218,13,875
218,16,1072
218,3,1270
219,6,594
219,21,858
219,11,1210
219,10,1452
219,8,1848
219,18,2156
219,1,2420
219,20,2816
219,9,3146
219,4,3410
219,7,3740
220,9,351
220,6,593
220,8,791
221,8,488
221,9,728
221,6,970
222,4,441
222,18,661
222,1,837
223,9,444
223,6,730
223,8,971
224,2,381
224,16,605
224,17,798
224,14,1106
224,8,1372
224,12,1613
224,6,1879
224,9,2121
224,15,2340
224,13,2559
224,3,2823
225,2,467
225,13,707
225,3,950
225,12,1194
225,16,1434
226,9,360
226,6,688
226,8,866
227,16,294
227,12,534
227,13,780
227,3,1023
227,2,1266
228,12,732
228,16,1391
228,13,2052
228,2,2580
228,3,3020
229,2,321
229,12,582
229,16,827
229,13,1089
229,3,1354
230,8,2231
230,9,3332
230,6,4871
231,13,762
231,3,1291
231,2,1841
231,16,2391
231,12,2941
232,1,540
232,18,977
232,4,1286
233,6,363
233,7,709
233,4,952
233,9,1219
233,20,1460
233,10,1702
233,11,1943
233,8,2163
233,18,2405
233,21,2604
233,1,2824
234,1,296
234,4,561
234,18,892
235,16,434
235,12,632
235,3,830
235,13,1030
235,2,1228
236,18,437
236,1,833
236,4,1098
237,2,548
237,3,900
237,16,1340
237,12,1559
237,13,1998
238,2,348
238,3,565
238,16,829
238,12,1092
238,13,1355
239,16,389
239,12,589
239,3,765
239,2,986
239,13,1205
240,13,566
240,16,962
240,2,1292
240,12,1710
240,3,1952
241,9,440
241,8,638
241,6,836
242,16,307
242,3,505
242,12,703
242,2,967
242,13,1165
243,5,443
243,18,684
243,22,948
243,16,1190
243,12,1432
243,1,1542
243,2,1872
243,19,2092
243,13,2333
243,3,2531
243,4,2817
244,17,353
244,16,552
244,12,749
244,3,991
244,6,1255
244,15,1519
244,14,1717
244,2,1959
244,9,2223
244,8,2466
244,13,2708
245,4,491
245,1,714
245,18,891
246,8,336
246,9,669
246,6,953
247,11,332
247,1,663
247,6,927
247,20,1147
247,4,1367
247,18,1521
247,7,1763
247,10,2028
247,9,2248
247,21,2468
247,8,2755
248,12,384
248,2,646
248,3,890
248,16,1108
248,13,1349
249,4,292
249,16,576
249,1,797
249,22,1104
249,13,1305
249,19,1567
249,12,1787
249,2,2029
249,3,2271
249,18,2513
249,5,2798
250,13,690
250,3,1259
250,16,1942
250,12,2338
250,2,2888
251,13,490
251,3,739
251,2,980
251,16,1221
251,12,1464
252,18,425
252,8,738
252,1,981
252,10,1202
252,4,1422
252,9,1664
252,20,1861
252,7,2148
252,6,2368
252,21,2609
252,11,2829
253,16,1352
253,2,2561
253,13,3794
253,12,5114
253,3,6544
254,4,908
254,1,1346
254,18,1922
255,1,2237
255,5,3117
255,13,4437
255,2,5537
255,4,6527
255,12,7847
255,18,8948
256,8,318
256,6,600
256,9,840
257,1,523
257,4,919
257,18,1250
258,9,459
258,6,679
258,8,877
259,18,436
259,4,631
259,1,873
260,6,2241
260,8,3473
260,9,4660
261,13,326
261,12,501
261,3,721
261,16,898
261,2,1095
262,18,346
262,1,543
262,4,744
263,18,681
263,4,1055
263,1,1407
264,9,462
264,6,682
264,8,880
265,12,5172
265,13,7349
265,2,9744
266,10,2598
266,11,3346
266,20,4313
266,8,5523
266,7,6976
266,6,7703
266,21,8911
267,6,2999
267,8,7089
267,9,8538
268,16,1015
268,12,1741
268,13,2490
268,2,3217
268,3,3962
269,13,3920
269,15,5854
269,16,9699
270,5,4206
270,1,6408
270,3,9397
271,3,2030
271,12,3372
271,2,4803
271,13,5640
271,16,7071
272,16,1991
272,12,2959
272,2,3905
272,13,5180
272,3,6412
273,3,1065
273,13,1726
273,16,2144
273,2,2473
273,12,2891
274,16,668
274,12,862
274,2,1192
274,13,1549
274,3,1856
275,6,1025
