parent_id,action,child_id
266,12,6382
267,4,2951
267,3,5878
267,19,8844
268,16,1566
268,13,3018
268,3,4448
268,12,5636
268,2,7109
269,2,843
269,12,1375
269,13,2057
269,16,2497
269,3,3025
270,1,1522
270,4,2337
270,18,3107
271,12,5397
271,16,8078
272,10,4164
272,9,7313
273,8,3661
273,9,7289
273,6,9969
274,17,3222
274,15,5928
274,14,9006
275,16,1679
275,13,3022
275,2,4211
275,3,4981
275,12,6191
276,11,1684
276,6,3004
276,8,4214
276,7,5424
276,21,6854
276,4,8064
276,18,9054
277,13,479
277,2,612
277,12,809
277,3,1004
277,16,1203
278,8,5183
278,6,8088
279,8,2349
279,6,3449
279,9,4769
280,12,1488
280,13,3181
280,16,4414
280,2,5624
280,3,6878
281,18,343
281,1,542
281,4,741
282,18,2347
282,4,3667
282,1,4877
283,6,327
283,9,569
283,8,767
284,16,416
284,13,614
284,2,812
284,3,944
284,12,1208
285,3,593
285,2,990
285,12,1254
285,13,1584
285,16,1914
286,13,528
286,3,857
286,12,1231
286,2,1583
286,16,1891
287,18,5149
287,1,7807
288,16,3215
288,9,6098
288,12,8734
289,6,2950
289,18,5656
289,21,8270
290,11,2996
290,9,5680
290,20,8755
291,4,1353
291,1,2563
291,18,3773
292,6,2470
292,8,3658
292,9,4868
293,1,2623
293,4,3855
293,18,5065
294,12,3659
294,13,6562
294,16,8738
295,16,713
295,2,1264
295,13,1922
295,12,2449
295,3,3000
296,12,1636
296,2,3089
296,3,4298
296,16,5969
296,13,7179
297,1,5466
297,18,7402
298,6,1178
298,8,1618
298,9,2168
299,18,2520
299,1,3775
299,4,4986
300,4,722
300,18,1049
300,1,1379
301,10,2126
301,20,3336
301,21,4567
301,1,5469
301,9,6415
301,11,7648
301,4,8836
302,6,918
302,8,1491
302,9,2108
303,9,763
303,6,1095
303,8,1425
304,3,849
304,13,1511
304,2,2061
304,12,2611
304,16,3161
305,8,723
305,6,1053
305,9,1383
306,3,570
306,12,921
306,2,1252
306,16,1582
306,13,1846
307,4,902
307,18,1562
307,1,2354
308,16,901
308,3,1495
308,12,2111
308,13,2904
308,2,3563
309,6,1542
309,9,2290
309,8,3060
310,13,3961
310,3,6865
310,12,9523
311,4,1587
311,1,2313
311,18,3039
312,2,754
312,16,1088
312,12,1419
312,3,1749
312,13,2079
313,2,1807
313,12,3062
313,3,4272
313,13,5460
313,16,6823
314,1,668
314,18,1001
314,4,1440
315,18,1087
315,4,2076
315,1,2801
316,18,1612
316,1,2294
316,4,3042
317,13,4691
317,3,7571
318,2,1658
318,16,2869
318,12,4077
318,13,5308
318,3,6497
319,1,1504
319,18,2232
319,4,2936
320,13,649
320,2,980
320,16,1332
320,3,1662
320,12,1992
321,2,3467
321,12,6108
321,13,8527
322,6,1093
322,9,1688
322,8,2480
323,16,5051
323,5,7714
324,3,454
324,16,786
324,12,1118
324,2,1448
324,13,1822
325,4,1140
325,18,1689
325,1,2283
326,16,827
326,3,1380
326,2,1929
326,12,2479
326,13,3029
327,8,1031
327,9,1559
327,6,2153
328,9,1296
328,6,1956
328,8,2484
329,13,594
329,16,791
329,3,1121
329,2,1517
329,12,1825
330,6,659
330,9,924
330,8,1320
331,16,4138
331,2,6799
331,13,8974
332,3,1783
332,2,3279
332,13,4225
