node_id,parent_id,action_from_parent,depth,visits,total_value,average_value,factor_ids,projlen
505,431,6,9,1,4.852684782015521,4.852684782015521,"[7, 20, 14, 8, 16, 13, 1, 18, 6]",21
506,402,8,3,3,16.628106519706506,5.542702173235502,"[7, 20, 8]",8
507,506,12,4,2,9.705369564031042,4.852684782015521,"[7, 20, 8, 12]",11
508,504,13,14,4,25.443573413898346,6.360893353474586,"[7, 10, 13, 11, 16, 13, 18, 6, 8, 12, 6, 8, 2, 13]",32
509,502,18,8,12,90.3986847853907,7.533223732115892,"[7, 21, 7, 10, 2, 12, 9, 18]",19
510,436,1,10,1,4.852684782015521,4.852684782015521,"[7, 20, 14, 8, 13, 6, 6, 6, 9, 1]",23
511,401,4,2,14,90.8965539286864,6.492610994906172,"[7, 4]",4
512,511,16,3,13,82.47187708878653,6.3439905452912715,"[7, 4, 16]",6
513,512,3,4,12,74.04720024888668,6.170600020740557,"[7, 4, 16, 3]",9
514,513,18,5,11,68.7345038727245,6.248591261156773,"[7, 4, 16, 3, 18]",12
515,514,6,6,10,61.575225251282404,6.157522525128241,"[7, 4, 16, 3, 18, 6]",14
516,515,6,7,9,55.342505686826925,6.149167298536325,"[7, 4, 16, 3, 18, 6, 6]",16
517,516,8,8,8,47.49974554285816,5.93746819285727,"[7, 4, 16, 3, 18, 6, 6, 8]",18
518,517,13,9,7,41.26702597840267,5.895289425486096,"[7, 4, 16, 3, 18, 6, 6, 8, 13]",20
519,518,4,10,6,32.336189851119705,5.389364975186617,"[7, 4, 16, 3, 18, 6, 6, 8, 13, 4]",22
520,519,13,11,5,25.873464489590894,5.174692897918179,"[7, 4, 16, 3, 18, 6, 6, 8, 13, 4, 13]",23
521,520,18,12,4,19.87075072220874,4.967687680552185,"[7, 4, 16, 3, 18, 6, 6, 8, 13, 4, 13, 18]",26
522,498,4,11,5,27.483505069104183,5.496701013820837,"[14, 16, 3, 18, 6, 6, 6, 6, 9, 1, 4]",27
523,497,18,14,5,34.58641734601303,6.917283469202606,"[7, 8, 3, 4, 13, 21, 11, 13, 1, 18, 8, 16, 3, 18]",34
