parent_id,action,child_id
160,9,303
160,6,591
160,8,776
161,18,1326
161,4,2930
161,1,3611
162,9,2070
162,6,3379
162,8,4514
163,13,438
163,9,669
163,14,899
163,6,1137
163,12,1358
163,3,1568
163,16,1772
163,15,1996
163,17,2226
163,2,2451
163,8,2678
164,10,462
164,9,675
164,6,929
164,4,1159
164,20,1317
164,8,1528
164,11,1752
164,21,1982
164,1,2207
164,7,2434
164,18,2658
165,13,373
165,16,582
165,2,791
165,12,1008
165,3,1225
166,9,379
166,6,663
166,8,846
167,21,378
167,20,615
167,11,868
167,18,1084
167,8,1313
167,6,1499
167,4,1702
167,1,1932
167,7,2138
167,10,2387
167,9,2594
168,3,372
168,2,585
168,12,796
168,16,1010
168,13,1228
169,6,1407
169,1,2645
169,7,3873
169,18,5024
169,10,6254
169,11,7431
169,9,8644
169,21,9991
170,18,476
170,4,740
170,1,982
171,13,736
171,12,1316
171,16,2016
171,3,2576
171,2,3020
172,8,323
172,4,543
172,10,765
172,6,1003
172,9,1241
172,1,1501
172,21,1716
172,18,1954
172,7,2190
172,11,2426
172,20,2664
173,6,390
173,8,602
173,9,824
174,16,391
174,12,608
174,3,833
174,2,1053
174,13,1283
175,9,318
175,6,559
175,8,752
176,9,459
176,6,682
176,8,904
177,9,411
177,15,679
177,8,919
177,12,1141
177,6,1341
177,17,1545
177,3,1762
177,13,1959
177,16,2157
177,14,2353
177,2,2567
178,4,448
178,5,674
178,18,896
178,12,1138
178,1,1312
178,3,1534
178,19,1754
178,2,1970
178,22,2152
178,13,2366
178,16,2519
179,1,343
179,6,545
179,21,750
179,7,970
179,8,1169
179,18,1372
179,9,1594
179,10,1806
179,20,2020
179,11,2257
179,4,2467
180,3,346
180,16,592
180,13,792
180,2,993
180,12,1185
181,2,326
181,3,527
181,16,797
181,13,1018
181,12,1197
182,1,2071
182,4,3273
182,18,4523
183,4,1055
183,18,1609
183,1,2163
184,18,1035
184,4,1719
184,1,2206
185,1,311
185,18,544
185,4,795
186,13,310
186,2,546
186,12,785
186,16,971
186,3,1193
187,3,401
187,16,683
187,13,869
187,12,1078
187,2,1311
188,18,399
188,3,658
188,16,909
188,22,1144
188,1,1332
188,12,1538
188,4,1744
188,13,1971
188,2,2195
188,19,2403
188,5,2635
189,2,540
189,3,818
189,16,1178
189,13,1513
189,12,1856
190,9,466
190,6,1034
190,8,1325
191,8,345
191,21,586
191,9,830
191,7,1069
191,6,1286
191,10,1522
191,20,1717
191,4,1956
191,1,2192
191,18,2425
191,11,2663
192,1,347
192,4,565
192,18,788
193,16,666
193,12,1013
193,2,1359
193,3,1711
193,13,2058
194,1,552
194,18,898
194,4,1249
195,9,434
195,8,654
195,6,875
196,9,506
196,8,729
196,6,949
197,3,560
197,12,930
197,2,1309
197,16,1659
197,13,2039
198,18,431
198,1,699
198,9,863
198,21,1063
198,8,1285
198,20,1484
198,11,1701
198,7,1899
198,10,2118
198,6,2335
198,4,2530
199,12,561
199,16,855
199,3,1231
199,13,1737
199,2,1966
200,18,361
200,1,609
200,4,811
201,18,364
201,4,614
201,1,813
202,8,470
202,15,695
202,13,918
202,3,1074
202,2,1291
202,6,1492
202,9,1692
202,14,1910
202,12,2133
202,16,2327
202,17,2500
203,1,473
203,11,612
203,10,836
203,9,1058
203,18,1282
203,7,1509
203,8,1707
203,6,1907
203,4,2125
203,21,2340
203,20,2536
204,16,642
204,2,968
204,13,1300
204,12,1673
204,3,2047
205,13,640
205,2,966
205,12,1302
205,3,1653
205,16,2006
206,6,664
206,8,967
206,9,1319
207,16,460
207,3,691
207,12,921
207,13,1156
207,2,1379
208,20,332
208,18,568
208,1,804
208,21,1030
208,9,1234
208,10,1467
208,4,1696
208,7,1884
208,8,2110
208,11,2328
208,6,2560
209,2,424
209,14,573
209,17,890
209,15,1099
209,12,1334
209,6,1558
209,9,1749
209,8,1981
209,13,2213
209,16,2438
209,3,2636
210,18,421
210,1,678
210,4,889
211,4,351
211,1,562
211,18,768
212,13,498
212,3,693
212,12,960
212,2,1176
212,16,1392
213,9,368
213,8,631
213,6,871
214,9,350
214,8,563
214,6,772
215,9,1412
215,6,3201
215,8,4161
216,2,758
216,13,1315
216,3,1897
216,16,2458
216,12,3067
217,16,453
217,12,617
217,13,883
217,3,1083
217,2,1304
218,8,383
218,9,567
218,6,828
219,2,474
219,8,630
219,16,854
219,13,1070
219,12,1287
219,3,1488
219,6,1688
219,17,1843
219,14,2062
219,9,2280
219,15,2491
220,18,362
220,4,616
220,21,798
220,1,1000
220,8,1175
220,20,1377
220,11,1616
220,7,1837
220,9,2050
220,10,2269
220,6,2483
221,3,558
221,13,849
221,16,1223
221,2,1574
221,12,1952
222,2,348
222,17,548
222,6,757
222,15,937
222,9,1216
222,12,1444
222,13,1646
222,8,1846
222,16,2069
222,3,2283
222,14,2498
223,18,365
223,1,584
223,4,807
224,18,536
224,4,1072
224,1,1423
225,4,515
225,18,730
225,1,953
226,13,481
226,3,698
226,16,950
226,12,1172
226,2,1381
227,2,665
227,12,992
227,13,1342
227,16,1650
227,3,1983
228,13,333
228,16,566
228,2,755
228,12,986
228,3,1217
229,4,550
229,1,882
229,18,1214
230,18,641
230,4,1103
230,1,1432
231,18,290
231,4,534
231,1,766
232,8,291
232,6,525
232,9,762
233,16,389
233,12,587
233,3,848
233,2,1090
233,13,1284
234,9,367
234,14,606
234,17,872
234,6,1091
234,2,1306
234,8,1543
234,13,1763
234,3,1976
234,16,2211
234,15,2445
234,12,2683
235,4,440
235,1,651
235,18,865
236,8,441
236,6,655
236,9,866
237,19,467
237,4,690
237,1,910
237,22,1134
237,12,1310
237,16,1532
237,3,1706
237,2,1922
237,5,2117
237,13,2330
237,18,2484
238,1,689
238,18,1043
238,4,1386
239,16,688
239,2,1040
239,12,1383
239,3,1755
239,13,2104
240,1,475
240,4,639
240,18,841
241,2,386
241,3,533
241,16,834
241,13,1031
241,12,1207
242,2,384
242,12,571
242,16,819
242,3,1020
242,13,1233
243,1,363
243,18,569
243,4,817
244,12,456
244,13,680
244,16,900
244,3,1047
244,2,1273
245,18,458
245,1,685
245,4,905
246,12,457
246,2,681
246,13,902
246,16,1146
246,3,1299
247,18,316
247,1,539
247,4,754
248,4,478
248,1,713
248,18,942
249,18,396
249,4,635
249,1,864
250,13,447
250,12,597
250,16,911
250,2,1118
250,3,1288
251,16,443
251,13,638
251,2,823
251,12,1039
251,3,1267
252,6,1036
252,9,1582
252,8,2092
253,12,1411
253,2,3037
253,3,3718
253,13,5058
253,16,5971
254,13,686
254,16,1280
254,12,1808
254,2,2341
254,3,2879
255,20,499
255,7,742
255,21,959
255,6,1174
255,11,1367
255,10,1606
255,9,1818
255,4,2034
255,18,2270
255,8,2513
255,1,2705
256,4,387
256,1,627
256,18,851
257,9,603
257,7,1032
257,8,1322
257,10,1588
257,20,1928
257,6,2372
257,11,2595
257,18,2965
257,21,3309
257,1,3677
257,4,4047
258,4,2661
258,18,4967
258,1,7742
259,4,1464
259,1,2159
259,18,2803
260,2,1393
260,13,2532
260,16,3626
260,12,4668
260,3,5739
261,16,541
261,3,820
261,13,1398
261,12,1515
261,2,1857
262,3,1384
262,2,2775
262,16,3654
262,13,4675
262,12,5737
263,8,1462
263,6,2134
263,9,2804
264,16,853
264,2,1437
264,13,1895
264,3,2457
264,12,3137
265,20,850
